cve_id,cvss_score,cvss_severity,published,description,epss_score,epss_percentile,kev_flag,kev_date_added,kev_ransomware_use,kev_vuln_name,kev_short_description,kev_required_action
CVE-2021-22151,3.1,LOW,2023-11-22T01:15:07.607,"It was discovered that Kibana was not validating a user supplied path, which would load .pbf files. Because of this, a malicious user could arbitrarily traverse the Kibana host to load internal files ending in the .pbf extension.",0.00704,0.50081,False,,,,,
CVE-2023-46671,8.0,HIGH,2023-12-13T07:15:22.013,"An issue was discovered by Elastic whereby sensitive information may be recorded in Kibana logs in the event of an error. Elastic has released Kibana 8.11.1 which resolves this issue. The error message recorded in the log may contain account credentials for the kibana_system user, API Keys, and credentials of Kibana end-users. The issue occurs infrequently, only if an error is returned from an Elasticsearch cluster, in cases where there is user interaction and an unhealthy cluster (for example, when returning circuit breaker or no shard exceptions).
",0.00656,0.48236,False,,,,,
CVE-2023-46675,8.0,HIGH,2023-12-13T07:15:23.077,"An issue was discovered by Elastic whereby sensitive information may be recorded in Kibana logs in the event of an error or in the event where debug level logging is enabled in Kibana. Elastic has released Kibana 8.11.2 which resolves this issue. The messages recorded in the log may contain Account credentials for the kibana_system user, API Keys, and credentials of Kibana end-users, Elastic Security package policy objects which can contain private keys, bearer token, and sessions of 3rd-party integrations and finally Authorization headers, client secrets, local file paths, and stack traces. The issue may occur in any Kibana instance running an affected version that could potentially receive an unexpected error when communicating to Elasticsearch causing it to include sensitive data into Kibana error logs. It could also occur under specific circumstances when debug level logging is enabled in Kibana. Note: It was found that the fix for ESA-2023-25 in Kibana 8.11.1 for a similar issue was incomplete.
",0.00688,0.49527,False,,,,,
CVE-2024-37279,4.3,MEDIUM,2024-06-13T17:15:50.770,"A flaw was discovered in Kibana, allowing view-only users of alerting to use the run_soon API making the alerting rule run continuously, potentially affecting the system availability if the alerting rule is running complex queries.",0.00372,0.30167,False,,,,,
CVE-2024-23442,6.1,MEDIUM,2024-06-14T15:15:49.740,An open redirect issue was discovered in Kibana that could lead to a user being redirected to an arbitrary website if they use a maliciously crafted Kibana URL.,0.00337,0.26527,False,,,,,
CVE-2024-23443,4.9,MEDIUM,2024-06-19T14:15:13.360,"A high-privileged user, allowed to create custom osquery packs 17 could affect the availability of Kibana by uploading a maliciously crafted osquery pack.",0.01764,0.76023,False,,,,,
CVE-2024-37281,6.5,MEDIUM,2024-07-30T22:15:01.923,An issue was discovered in Kibana where a user with Viewer role could cause a Kibana instance to crash by sending a large number of maliciously crafted requests to a specific endpoint.,0.00413,0.34276,False,,,,,
CVE-2024-37287,9.1,CRITICAL,2024-08-13T12:15:06.433,"A flaw allowing arbitrary code execution was discovered in Kibana. An attacker with access to ML and Alerting connector features, as well as write access to internal ML indices can trigger a prototype pollution vulnerability, ultimately leading to arbitrary code execution.",0.01648,0.74357,False,,,,,
CVE-2024-37288,9.9,CRITICAL,2024-09-09T09:15:02.183,A deserialization issue in Kibana can lead to arbitrary code execution when Kibana attempts to parse a YAML document containing a crafted payload. This issue only affects users that use  Elastic Security’s built-in AI tools https://www.elastic.co/guide/en/security/current/ai-for-security.html  and have configured an  Amazon Bedrock connector https://www.elastic.co/guide/en/security/current/assistant-connect-to-bedrock.html .,0.01013,0.60142,False,,,,,
CVE-2024-37285,9.1,CRITICAL,2024-11-14T17:15:06.457,"A deserialization issue in Kibana can lead to arbitrary code execution when Kibana attempts to parse a YAML document containing a crafted payload. A successful attack requires a malicious user to have a combination of both specific  Elasticsearch indices privileges https://www.elastic.co/guide/en/elasticsearch/reference/current/defining-roles.html#roles-indices-priv  and  Kibana privileges https://www.elastic.co/guide/en/fleet/current/fleet-roles-and-privileges.html  assigned to them.



The following Elasticsearch indices permissions are required

  *  write privilege on the system indices .kibana_ingest*
  *  The allow_restricted_indices flag is set to true


Any of the following Kibana privileges are additionally required

  *  Under Fleet the All privilege is granted
  *  Under Integration the Read or All privilege is granted
  *  Access to the fleet-setup privilege is gained through the Fleet Server’s service account token",0.01257,0.66896,False,,,,,
CVE-2024-52973,6.5,MEDIUM,2025-01-21T11:15:10.200,An allocation of resources without limits or throttling in Kibana can lead to a crash caused by a specially crafted request to /api/log_entries/summary. This can be carried out by users with read access to the Observability-Logs feature in Kibana.,0.00366,0.29535,False,,,,,
CVE-2024-43707,7.7,HIGH,2025-01-23T06:15:27.380,An issue was identified in Kibana where a user without access to Fleet can view Elastic Agent policies that could contain sensitive information. The nature of the sensitive information depends on the integrations enabled for the Elastic Agent and their respective versions.,0.00417,0.34593,False,,,,,
CVE-2024-43710,4.3,MEDIUM,2025-01-23T06:15:27.550,"A server side request forgery vulnerability was identified in Kibana where the /api/fleet/health_check API could be used to send requests to internal endpoints. Due to the nature of the underlying request, only endpoints available over https that return JSON could be accessed. This can be carried out by users with read access to Fleet.",0.00256,0.17226,False,,,,,
CVE-2024-52972,6.5,MEDIUM,2025-01-23T07:15:08.700,An allocation of resources without limits or throttling in Kibana can lead to a crash caused by a specially crafted request to /api/metrics/snapshot. This can be carried out by users with read access to the Observability Metrics or Logs features in Kibana.,0.00374,0.30372,False,,,,,
CVE-2024-43708,6.5,MEDIUM,2025-01-23T11:15:10.553,An allocation of resources without limits or throttling in Kibana can lead to a crash caused by a specially crafted payload to a number of inputs in Kibana UI. This can be carried out by users with read access to any feature in Kibana.,0.00374,0.30372,False,,,,,
CVE-2025-25015,9.9,CRITICAL,2025-03-05T10:15:20.160,"Prototype pollution in Kibana leads to arbitrary code execution via a crafted file upload and specifically crafted HTTP requests.
In Kibana versions >= 8.15.0 and < 8.17.1, this is exploitable by users with the Viewer role. In Kibana versions 8.17.1 and 8.17.2 , this is only exploitable by users that have roles that contain all the following privileges: fleet-all, integrations-all, actions:execute-advanced-connectors",0.01291,0.67672,False,,,,,
CVE-2024-52974,6.5,MEDIUM,2025-04-08T17:15:34.653,"An issue has been identified where a specially crafted request sent to an Observability API could cause the kibana server to crash.

A successful attack requires a malicious user to have read permissions for Observability assigned to them.",0.0038,0.30969,False,,,,,
CVE-2024-12556,8.7,HIGH,2025-04-08T20:15:19.420,Prototype Pollution in Kibana can lead to code injection via unrestricted file upload combined with path traversal.,0.00541,0.42732,False,,,,,
CVE-2024-11390,5.4,MEDIUM,2025-05-01T14:15:34.913,"Unrestricted upload of a file with dangerous type in Kibana can lead to arbitrary JavaScript execution in a victim’s browser (XSS) via crafted HTML and JavaScript files.

The attacker must have access to the Synthetics app AND/OR have access to write to the synthetics indices.",0.00322,0.24834,False,,,,,
CVE-2025-25016,4.3,MEDIUM,2025-05-01T14:15:36.930,Unrestricted file upload in Kibana allows an authenticated attacker to compromise software integrity by uploading a crafted malicious file due to insufficient server-side validation.,0.00321,0.24737,False,,,,,
CVE-2025-25014,9.1,CRITICAL,2025-05-06T18:15:37.857,A Prototype pollution vulnerability in Kibana leads to arbitrary code execution via crafted HTTP requests to machine learning and reporting endpoints.,0.21483,0.97394,False,,,,,
CVE-2024-43706,7.6,HIGH,2025-06-10T17:19:24.820,Improper authorization in Kibana can lead to privilege abuse via a direct HTTP request to a Synthetic monitor endpoint.,0.00352,0.28176,False,,,,,
CVE-2025-25012,4.3,MEDIUM,2025-06-25T12:15:19.920,URL redirection to an untrusted site ('Open Redirect') in Kibana can lead to sending a user to an arbitrary site and server-side request forgery via a specially crafted URL.,0.00399,0.32906,False,,,,,
CVE-2025-25010,6.5,MEDIUM,2025-08-28T16:15:34.460,Incorrect authorization in Kibana can lead to privilege escalation via the built-in reporting_user role which incorrectly has the ability to access all Kibana Spaces.,0.00272,0.19479,False,,,,,
CVE-2025-25009,8.7,HIGH,2025-10-07T14:15:36.340,Improper Neutralization of Input During Web Page Generation in Kibana can lead to Stored XSS via case file upload.,0.00223,0.13067,False,,,,,
CVE-2025-25017,8.2,HIGH,2025-10-10T10:15:32.900,Improper Neutralization of Input During Web Page Generation in Kibana can lead to Cross-Site Scripting (XSS),0.00256,0.17296,False,,,,,
CVE-2025-25018,8.7,HIGH,2025-10-10T10:15:33.743,Improper Neutralization of Input During Web Page Generation in Kibana can lead to stored Cross-Site Scripting (XSS),0.00214,0.11894,False,,,,,
CVE-2025-37734,4.3,MEDIUM,2025-11-12T10:15:43.487,Origin Validation Error in Kibana can lead to Server-Side Request Forgery via a forged Origin HTTP header processed by the Observability AI Assistant.,0.00213,0.11737,False,,,,,
CVE-2025-68386,4.3,MEDIUM,2025-12-18T23:15:49.160,"Improper Authorization (CWE-285) in Kibana can lead to privilege escalation (CAPEC-233) by allowing an authenticated user to change a document's sharing type to ""global,"" even though they do not have permission to do so, making it visible to everyone in the space via a crafted a HTTP request.",0.00171,0.06719,False,,,,,
