cve_id,cvss_score,cvss_severity,published,description,epss_score,epss_percentile,kev_flag,kev_date_added,kev_ransomware_use,kev_vuln_name,kev_short_description,kev_required_action
CVE-2004-0547,5.0,MEDIUM,2004-08-06T04:00:00.000,Buffer overflow in the ODBC driver for PostgreSQL before 7.2.1 allows remote attackers to cause a denial of service (crash).,0.02674,0.84436,False,,,,,
CVE-2005-0245,7.5,HIGH,2005-02-01T05:00:00.000,"Buffer overflow in gram.y for PostgreSQL 8.0.0 and earlier may allow attackers to execute arbitrary code via a large number of arguments to a refcursor function (gram.y), which leads to a heap-based buffer overflow, a different vulnerability than CVE-2005-0247.",0.14473,0.96311,False,,,,,
CVE-2004-0977,2.1,LOW,2005-02-09T05:00:00.000,The make_oidjoins_check script in PostgreSQL 7.4.5 and earlier allows local users to overwrite files via a symlink attack on temporary files.,0.00452,0.37343,False,,,,,
CVE-2005-0227,4.3,MEDIUM,2005-05-02T04:00:00.000,"PostgreSQL (pgsql) 7.4.x, 7.2.x, and other versions allows local users to load arbitrary shared libraries and execute code via the LOAD extension.",0.00499,0.4029,False,,,,,
CVE-2005-0244,6.5,MEDIUM,2005-05-02T04:00:00.000,PostgreSQL 8.0.0 and earlier allows local users to bypass the EXECUTE permission check for functions by using the CREATE AGGREGATE command.,0.01968,0.786,False,,,,,
CVE-2005-0246,5.0,MEDIUM,2005-05-02T04:00:00.000,The intagg contrib module for PostgreSQL 8.0.0 and earlier allows attackers to cause a denial of service (crash) via crafted arrays.,0.0261,0.84021,False,,,,,
CVE-2005-0247,6.5,MEDIUM,2005-05-02T04:00:00.000,"Multiple buffer overflows in gram.y for PostgreSQL 8.0.1 and earlier may allow attackers to execute arbitrary code via (1) a large number of variables in a SQL statement being handled by the read_sql_construct function, (2) a large number of INTO variables in a SELECT statement being handled by the make_select_stmt function, (3) a large number of arbitrary variables in a SELECT statement being handled by the make_select_stmt function, and (4) a large number of INTO variables in a FETCH statement being handled by the make_fetch_stmt function, a different set of vulnerabilities than CVE-2005-0245.",0.03512,0.88149,False,,,,,
CVE-2005-1409,7.5,HIGH,2005-05-03T04:00:00.000,"PostgreSQL 7.3.x through 8.0.x gives public EXECUTE access to certain character conversion functions, which allows unprivileged users to call those functions with malicious values, with unknown impact, aka the ""Character conversion vulnerability.""",0.02045,0.7945,False,,,,,
CVE-2005-1410,2.1,LOW,2005-05-03T04:00:00.000,"The tsearch2 module in PostgreSQL 7.4 through 8.0.x declares the (1) dex_init, (2) snb_en_init, (3) snb_ru_init, (4) spell_init, and (5) syn_init functions as ""internal"" even when they do not take an internal argument, which allows attackers to cause a denial of service (application crash) and possibly have other impacts via SQL commands that call other functions that accept internal arguments.",0.00404,0.3349,False,,,,,
CVE-2005-3656,10.0,HIGH,2005-12-31T05:00:00.000,"Multiple format string vulnerabilities in logging functions in mod_auth_pgsql before 2.0.3, when used for user authentication against a PostgreSQL database, allows remote unauthenticated attackers to execute arbitrary code, as demonstrated via the username.",0.089,0.94755,False,,,,,
CVE-2006-0105,5.0,MEDIUM,2006-01-10T20:03:00.000,"PostgreSQL 8.0.x before 8.0.6 and 8.1.x before 8.1.2, when running on Windows, allows remote attackers to cause a denial of service (postmaster exit and no new connections) via a large number of simultaneous connection requests.",0.02272,0.81505,False,,,,,
CVE-2006-0410,5.0,MEDIUM,2006-01-25T02:03:00.000,"SQL injection vulnerability in ADOdb before 4.71, when using PostgreSQL, allows remote attackers to execute arbitrary SQL commands via unspecified attack vectors involving binary strings.",0.0291,0.85747,False,,,,,
CVE-2006-0553,6.5,MEDIUM,2006-02-14T19:06:00.000,"PostgreSQL 8.1.0 through 8.1.2 allows authenticated database users to gain additional privileges via ""knowledge of the backend protocol"" using a crafted SET ROLE to other database users, a different vulnerability than CVE-2006-0678.",0.03015,0.86215,False,,,,,
CVE-2006-0678,1.5,LOW,2006-02-14T19:06:00.000,"PostgreSQL 7.3.x before 7.3.14, 7.4.x before 7.4.12, 8.0.x before 8.0.7, and 8.1.x before 8.1.3, when compiled with Asserts enabled, allows local users to cause a denial of service (server crash) via a crafted SET SESSION AUTHORIZATION command, a different vulnerability than CVE-2006-0553.",0.00341,0.26935,False,,,,,
CVE-2006-2313,7.5,HIGH,2006-05-24T10:06:00.000,"PostgreSQL 8.1.x before 8.1.4, 8.0.x before 8.0.8, 7.4.x before 7.4.13, 7.3.x before 7.3.15, and earlier versions allows context-dependent attackers to bypass SQL injection protection methods in applications via invalid encodings of multibyte characters, aka one variant of ""Encoding-Based SQL Injection.""",0.02792,0.85138,False,,,,,
CVE-2006-2314,7.5,HIGH,2006-05-24T10:06:00.000,"PostgreSQL 8.1.x before 8.1.4, 8.0.x before 8.0.8, 7.4.x before 7.4.13, 7.3.x before 7.3.15, and earlier versions allows context-dependent attackers to bypass SQL injection protection methods in applications that use multibyte encodings that allow the ""\"" (backslash) byte 0x5c to be the trailing byte of a multibyte character, such as SJIS, BIG5, GBK, GB18030, and UHC, which cannot be handled correctly by a client that does not understand multibyte encodings, aka a second variant of ""Encoding-Based SQL Injection."" NOTE: it could be argued that this is a class of issue related to interaction errors between the client and PostgreSQL, but a CVE has been assigned since PostgreSQL is treating this as a preventative measure against this class of problem.",0.02792,0.85138,False,,,,,
CVE-2006-2824,7.5,HIGH,2006-06-05T17:02:00.000,"Logicalware MailManager before 2.0.10 does not remove 0xc8 0x27 (0xc8 followed by a single-quote character) from the data stream to the server, which allows remote attackers to modify data and gain administrative access when PostgreSQL is used, aka ""bug #1494281 - Postgres encoding security hole.""  NOTE: while this issue involves PostgreSQL, it is specific to MailManager's interface to PostgreSQL and is therefore a different vulnerability than CVE-2006-2313 and CVE-2006-2314.",0.01553,0.72892,False,,,,,
CVE-2006-5540,4.0,MEDIUM,2006-10-26T17:07:00.000,"backend/parser/analyze.c in PostgreSQL 8.1.x before 8.1.5 allows remote authenticated users to cause a denial of service (daemon crash) via certain aggregate functions in an UPDATE statement, which are not properly handled during a ""MIN/MAX index optimization.""",0.01926,0.78118,False,,,,,
CVE-2006-5541,4.0,MEDIUM,2006-10-26T17:07:00.000,"backend/parser/parse_coerce.c in PostgreSQL 7.4.1 through 7.4.14, 8.0.x before 8.0.9, and 8.1.x before 8.1.5 allows remote authenticated users to cause a denial of service (daemon crash) via a coercion of an unknown element to ANYARRAY.",0.02162,0.80583,False,,,,,
CVE-2006-5542,4.0,MEDIUM,2006-10-26T17:07:00.000,backend/tcop/postgres.c in PostgreSQL 8.1.x before 8.1.5 allows remote authenticated users to cause a denial of service (daemon crash) related to duration logging of V3-protocol Execute messages for (1) COMMIT and (2) ROLLBACK SQL statements.,0.01926,0.78118,False,,,,,
CVE-2006-6469,5.8,MEDIUM,2006-12-11T18:28:00.000,"Xerox WorkCentre and WorkCentre Pro before 12.050.03.000, 13.x before 13.050.03.000, and 14.x before 14.050.03.000 do not block the postgres port (5432/tcp), which has unknown impact and remote attack vectors, probably related to unauthorized connections to a PostgreSQL daemon.",0.00428,0.35521,False,,,,,
CVE-2007-0363,6.8,MEDIUM,2007-01-19T01:28:00.000,Cross-site scripting (XSS) vulnerability in admin-search.php in (1) Openads for PostgreSQL (aka phpPgAds) before 2.0.10 and (2) Openads (aka phpAdsNew) before 2.0.10 allows remote attackers to inject arbitrary web script or HTML via unspecified parameters.,0.01356,0.69165,False,,,,,
CVE-2007-0555,8.5,HIGH,2007-02-06T01:28:00.000,"PostgreSQL 7.3 before 7.3.13, 7.4 before 7.4.16, 8.0 before 8.0.11, 8.1 before 8.1.7, and 8.2 before 8.2.2 allows attackers to disable certain checks for the data types of SQL function arguments, which allows remote authenticated users to cause a denial of service (server crash) and possibly access database content.",0.04693,0.90982,False,,,,,
CVE-2007-0556,6.6,MEDIUM,2007-02-06T01:28:00.000,"The query planner in PostgreSQL before 8.0.11, 8.1 before 8.1.7, and 8.2 before 8.2.2 does not verify that a table is compatible with a ""previously made query plan,"" which allows remote authenticated users to cause a denial of service (server crash) and possibly access database content via an ""ALTER COLUMN TYPE"" SQL statement, which can be leveraged to read arbitrary memory from the server.",0.02937,0.85864,False,,,,,
CVE-2007-2046,7.5,HIGH,2007-04-16T22:19:00.000,Multiple CRLF injection vulnerabilities in adclick.php in (a) Openads (phpAdsNew) 2.0.11 and earlier and (b) Openads for PostgreSQL (phpPgAds) 2.0.11 and earlier allow remote attackers to inject arbitrary HTTP headers and conduct HTTP response splitting attacks via CRLF sequences in (1) the dest parameter and (2) the Referer HTTP header.  NOTE: some of these details are obtained from third party information.,0.01402,0.70087,False,,,,,
CVE-2007-2138,6.0,MEDIUM,2007-04-24T20:19:00.000,"Untrusted search path vulnerability in PostgreSQL before 7.3.19, 7.4.x before 7.4.17, 8.0.x before 8.0.13, 8.1.x before 8.1.9, and 8.2.x before 8.2.4 allows remote authenticated users, when permitted to call a SECURITY DEFINER function, to gain the privileges of the function owner, related to ""search_path settings.""",0.0369,0.88706,False,,,,,
CVE-2007-3278,6.9,MEDIUM,2007-06-19T21:30:00.000,"PostgreSQL 8.1 and probably later versions, when local trust authentication is enabled and the Database Link library (dblink) is installed, allows remote attackers to access arbitrary accounts and execute arbitrary SQL queries via a dblink host parameter that proxies the connection from 127.0.0.1.",0.01257,0.6689,False,,,,,
CVE-2007-3279,10.0,HIGH,2007-06-19T21:30:00.000,"PostgreSQL 8.1 and probably later versions, when the PL/pgSQL (plpgsql) language has been created, grants certain plpgsql privileges to the PUBLIC domain, which allows remote attackers to create and execute functions, as demonstrated by functions that perform local brute-force password guessing attacks, which may evade intrusion detection.",0.02607,0.84003,False,,,,,
CVE-2007-3280,9.0,HIGH,2007-06-19T21:30:00.000,"The Database Link library (dblink) in PostgreSQL 8.1 implements functions via CREATE statements that map to arbitrary libraries based on the C programming language, which allows remote authenticated superusers to map and execute a function from any library, as demonstrated by using the system function in libc.so.6 to gain shell access.",0.2549,0.97763,False,,,,,
CVE-2007-4769,6.8,MEDIUM,2008-01-09T21:46:00.000,"The regular expression parser in TCL before 8.4.17, as used in PostgreSQL 8.2 before 8.2.6, 8.1 before 8.1.11, 8.0 before 8.0.15, and 7.4 before 7.4.19, allows remote authenticated users to cause a denial of service (backend crash) via an out-of-bounds backref number.",0.03644,0.88571,False,,,,,
CVE-2007-4772,4.0,MEDIUM,2008-01-09T21:46:00.000,"The regular expression parser in TCL before 8.4.17, as used in PostgreSQL 8.2 before 8.2.6, 8.1 before 8.1.11, 8.0 before 8.0.15, and 7.4 before 7.4.19, allows context-dependent attackers to cause a denial of service (infinite loop) via a crafted regular expression.",0.03812,0.89088,False,,,,,
CVE-2007-6067,6.8,MEDIUM,2008-01-09T21:46:00.000,"Algorithmic complexity vulnerability in the regular expression parser in TCL before 8.4.17, as used in PostgreSQL 8.2 before 8.2.6, 8.1 before 8.1.11, 8.0 before 8.0.15, and 7.4 before 7.4.19, allows remote authenticated users to cause a denial of service (memory consumption) via a crafted ""complex"" regular expression with doubly-nested states.",0.03855,0.89207,False,,,,,
CVE-2007-6600,6.5,MEDIUM,2008-01-09T21:46:00.000,"PostgreSQL 8.2 before 8.2.6, 8.1 before 8.1.11, 8.0 before 8.0.15, 7.4 before 7.4.19, and 7.3 before 7.3.21 uses superuser privileges instead of table owner privileges for (1) VACUUM and (2) ANALYZE operations within index functions, and supports (3) SET ROLE and (4) SET SESSION AUTHORIZATION within index functions, which allows remote authenticated users to gain privileges.",0.03098,0.86562,False,,,,,
CVE-2007-6601,7.2,HIGH,2008-01-09T21:46:00.000,"The DBLink module in PostgreSQL 8.2 before 8.2.6, 8.1 before 8.1.11, 8.0 before 8.0.15, 7.4 before 7.4.19, and 7.3 before 7.3.21, when local trust or ident authentication is used, allows remote attackers to gain privileges via unspecified vectors.  NOTE: this issue exists because of an incomplete fix for CVE-2007-3278.",0.01573,0.73192,False,,,,,
CVE-2008-2819,7.5,HIGH,2008-06-23T17:41:00.000,SQL injection vulnerability in BlognPlus (BURO GUN +) 2.5.4 and earlier MySQL and PostgreSQL editions allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,0.01096,0.62627,False,,,,,
CVE-2008-3090,7.5,HIGH,2008-07-09T19:33:00.000,"Multiple SQL injection vulnerabilities in index.php in BlognPlus (BURO GUN +) 2.5.5 MySQL and PostgreSQL editions allow remote attackers to execute arbitrary SQL commands via the (1) p, (2) e, (3) d, and (4) m parameters, a different vulnerability than CVE-2008-2819.",0.01392,0.6989,False,,,,,
CVE-2009-0922,4.0,MEDIUM,2009-03-17T17:30:00.187,"PostgreSQL before 8.3.7, 8.2.13, 8.1.17, 8.0.21, and 7.4.25 allows remote authenticated users to cause a denial of service (stack consumption and crash) by triggering a failure in the conversion of a localized error message to a client-specified encoding, as demonstrated using mismatched encoding conversion requests.",0.10242,0.95258,False,,,,,
CVE-2009-2356,9.3,HIGH,2009-07-07T23:30:00.360,"Multiple stack-based buffer overflows in the pgsqlQuery function in NullLogic Groupware 1.2.7, when PostgreSQL is used, might allow remote attackers to execute arbitrary code via input to the (1) POP3, (2) SMTP, or (3) web component that triggers a long SQL query.",0.03927,0.89417,False,,,,,
CVE-2009-3229,4.0,MEDIUM,2009-09-17T10:30:00.907,"The core server component in PostgreSQL 8.4 before 8.4.1, 8.3 before 8.3.8, and 8.2 before 8.2.14 allows remote authenticated users to cause a denial of service (backend shutdown) by ""re-LOAD-ing"" libraries from a certain plugins directory.",0.02613,0.84034,False,,,,,
CVE-2009-3230,6.5,MEDIUM,2009-09-17T10:30:00.967,"The core server component in PostgreSQL 8.4 before 8.4.1, 8.3 before 8.3.8, 8.2 before 8.2.14, 8.1 before 8.1.18, 8.0 before 8.0.22, and 7.4 before 7.4.26 does not use the appropriate privileges for the (1) RESET ROLE and (2) RESET SESSION AUTHORIZATION operations, which allows remote authenticated users to gain privileges.  NOTE: this is due to an incomplete fix for CVE-2007-6600.",0.0283,0.85352,False,,,,,
CVE-2009-3231,6.8,MEDIUM,2009-09-17T10:30:01.233,"The core server component in PostgreSQL 8.3 before 8.3.8 and 8.2 before 8.2.14, when using LDAP authentication with anonymous binds, allows remote attackers to bypass authentication via an empty password.",0.07568,0.93971,False,,,,,
CVE-2009-2943,7.5,HIGH,2009-10-22T16:30:00.297,"The postgresql-ocaml bindings 1.5.4, 1.7.0, and 1.12.1 for PostgreSQL libpq do not properly support the PQescapeStringConn function, which might allow remote attackers to leverage escaping issues involving multibyte character encodings.",0.02207,0.80985,False,,,,,
CVE-2009-4034,5.8,MEDIUM,2009-12-15T18:30:01.420,"PostgreSQL 7.4.x before 7.4.27, 8.0.x before 8.0.23, 8.1.x before 8.1.19, 8.2.x before 8.2.15, 8.3.x before 8.3.9, and 8.4.x before 8.4.2 does not properly handle a '\0' character in a domain name in the subject's Common Name (CN) field of an X.509 certificate, which (1) allows man-in-the-middle attackers to spoof arbitrary SSL-based PostgreSQL servers via a crafted server certificate issued by a legitimate Certification Authority, and (2) allows remote attackers to bypass intended client-hostname restrictions via a crafted client certificate issued by a legitimate Certification Authority, a related issue to CVE-2009-2408.",0.0213,0.80303,False,,,,,
CVE-2009-4136,6.5,MEDIUM,2009-12-15T18:30:01.517,"PostgreSQL 7.4.x before 7.4.27, 8.0.x before 8.0.23, 8.1.x before 8.1.19, 8.2.x before 8.2.15, 8.3.x before 8.3.9, and 8.4.x before 8.4.2 does not properly manage session-local state during execution of an index function by a database superuser, which allows remote authenticated users to gain privileges via a table with crafted index functions, as demonstrated by functions that modify (1) search_path or (2) a prepared statement, a related issue to CVE-2007-6600 and CVE-2009-3230.",0.03644,0.8857,False,,,,,
CVE-2010-0442,6.5,MEDIUM,2010-02-02T18:30:00.360,"The bitsubstr function in backend/utils/adt/varbit.c in PostgreSQL 8.0.23, 8.1.11, and 8.3.8 allows remote authenticated users to cause a denial of service (daemon crash) or have unspecified other impact via vectors involving a negative integer in the third argument, as demonstrated by a SELECT statement that contains a call to the substring function for a bit string, related to an ""overflow.""",0.13361,0.96065,False,,,,,
CVE-2010-0733,3.5,LOW,2010-03-19T19:30:00.547,"Integer overflow in src/backend/executor/nodeHash.c in PostgreSQL 8.4.1 and earlier, and 8.5 through 8.5alpha2, allows remote authenticated users to cause a denial of service (daemon crash) via a SELECT statement with many LEFT JOIN clauses, related to certain hashtable size calculations.",0.06902,0.93481,False,,,,,
CVE-2010-1169,8.5,HIGH,2010-05-19T18:30:02.600,"PostgreSQL 7.4 before 7.4.29, 8.0 before 8.0.25, 8.1 before 8.1.21, 8.2 before 8.2.17, 8.3 before 8.3.11, 8.4 before 8.4.4, and 9.0 Beta before 9.0 Beta 2 does not properly restrict PL/perl procedures, which allows remote authenticated users, with database-creation privileges, to execute arbitrary Perl code via a crafted script, related to the Safe module (aka Safe.pm) for Perl. NOTE: some sources report that this issue is the same as CVE-2010-1447.",0.04081,0.89792,False,,,,,
CVE-2010-1170,6.0,MEDIUM,2010-05-19T18:30:03.193,"The PL/Tcl implementation in PostgreSQL 7.4 before 7.4.29, 8.0 before 8.0.25, 8.1 before 8.1.21, 8.2 before 8.2.17, 8.3 before 8.3.11, 8.4 before 8.4.4, and 9.0 Beta before 9.0 Beta 2 loads Tcl code from the pltcl_modules table regardless of the table's ownership and permissions, which allows remote authenticated users, with database-creation privileges, to execute arbitrary Tcl code by creating this table and inserting a crafted Tcl script.",0.02888,0.85637,False,,,,,
CVE-2010-1447,8.5,HIGH,2010-05-19T18:30:03.457,"The Safe (aka Safe.pm) module 2.26, and certain earlier versions, for Perl, as used in PostgreSQL 7.4 before 7.4.29, 8.0 before 8.0.25, 8.1 before 8.1.21, 8.2 before 8.2.17, 8.3 before 8.3.11, 8.4 before 8.4.4, and 9.0 Beta before 9.0 Beta 2, allows context-dependent attackers to bypass intended (1) Safe::reval and (2) Safe::rdo access restrictions, and inject and execute arbitrary code, via vectors involving subroutine references and delayed execution.",0.02797,0.85166,False,,,,,
CVE-2010-1975,5.5,MEDIUM,2010-05-19T18:30:03.817,"PostgreSQL 7.4 before 7.4.29, 8.0 before 8.0.25, 8.1 before 8.1.21, 8.2 before 8.2.17, 8.3 before 8.3.11, and 8.4 before 8.4.4 does not properly check privileges during certain RESET ALL operations, which allows remote authenticated users to remove arbitrary parameter settings via a (1) ALTER USER or (2) ALTER DATABASE statement.",0.02658,0.84327,False,,,,,
CVE-2010-2759,4.0,MEDIUM,2010-08-16T15:14:12.400,"Bugzilla 2.23.1 through 3.2.7, 3.3.1 through 3.4.7, 3.5.1 through 3.6.1, and 3.7 through 3.7.2, when PostgreSQL is used, does not properly handle large integers in (1) bug and (2) attachment phrases, which allows remote authenticated users to cause a denial of service (bug invisibility) via a crafted comment.",0.01828,0.76902,False,,,,,
CVE-2010-3433,6.0,MEDIUM,2010-10-06T17:00:16.250,"The PL/perl and PL/Tcl implementations in PostgreSQL 7.4 before 7.4.30, 8.0 before 8.0.26, 8.1 before 8.1.22, 8.2 before 8.2.18, 8.3 before 8.3.12, 8.4 before 8.4.5, and 9.0 before 9.0.1 do not properly protect script execution by a different SQL user identity within the same session, which allows remote authenticated users to gain privileges via crafted script code in a SECURITY DEFINER function, as demonstrated by (1) redefining standard functions or (2) redefining operators, a different vulnerability than CVE-2010-1168, CVE-2010-1169, CVE-2010-1170, and CVE-2010-1447.",0.03331,0.87527,False,,,,,
CVE-2010-3781,6.0,MEDIUM,2010-10-06T21:00:01.430,"The PL/php add-on 1.4 and earlier for PostgreSQL does not properly protect script execution by a different SQL user identity within the same session, which allows remote authenticated users to gain privileges via crafted script code in a SECURITY DEFINER function, a related issue to CVE-2010-3433.",0.01543,0.72708,False,,,,,
CVE-2010-4015,6.5,MEDIUM,2011-02-02T01:00:03.877,"Buffer overflow in the gettoken function in contrib/intarray/_int_bool.c in the intarray array module in PostgreSQL 9.0.x before 9.0.3, 8.4.x before 8.4.7, 8.3.x before 8.3.14, and 8.2.x before 8.2.20 allows remote authenticated users to cause a denial of service (crash) and possibly execute arbitrary code via integers with a large number of digits to unspecified functions.",0.04621,0.90865,False,,,,,
CVE-2011-2483,5.0,MEDIUM,2011-08-25T14:22:44.913,"crypt_blowfish before 1.1, as used in PHP before 5.3.7 on certain platforms, PostgreSQL before 8.4.9, and other products, does not properly handle 8-bit characters, which makes it easier for context-dependent attackers to determine a cleartext password by leveraging knowledge of a password hash.",0.04972,0.91423,False,,,,,
CVE-2012-2143,4.3,MEDIUM,2012-07-05T14:55:02.183,"The crypt_des (aka DES-based crypt) function in FreeBSD before 9.0-RELEASE-p2, as used in PHP, PostgreSQL, and other products, does not process the complete cleartext password if this password contains a 0x80 character, which makes it easier for context-dependent attackers to obtain access via an authentication attempt with an initial substring of the intended password, as demonstrated by a Unicode password.",0.05734,0.92366,False,,,,,
CVE-2012-0866,6.5,MEDIUM,2012-07-18T23:55:01.747,"CREATE TRIGGER in PostgreSQL 8.3.x before 8.3.18, 8.4.x before 8.4.11, 9.0.x before 9.0.7, and 9.1.x before 9.1.3 does not properly check the execute permission for trigger functions marked SECURITY DEFINER, which allows remote authenticated users to execute otherwise restricted triggers on arbitrary data by installing the trigger on an attacker-owned table.",0.03625,0.88487,False,,,,,
CVE-2012-0867,4.3,MEDIUM,2012-07-18T23:55:01.827,"PostgreSQL 8.4.x before 8.4.11, 9.0.x before 9.0.7, and 9.1.x before 9.1.3 truncates the common name to only 32 characters when verifying SSL certificates, which allows remote attackers to spoof connections when the host name is exactly 32 characters.",0.02336,0.82065,False,,,,,
CVE-2012-0868,6.8,MEDIUM,2012-07-18T23:55:01.873,"CRLF injection vulnerability in pg_dump in PostgreSQL 8.3.x before 8.3.18, 8.4.x before 8.4.11, 9.0.x before 9.0.7, and 9.1.x before 9.1.3 allows user-assisted remote attackers to execute arbitrary SQL commands via a crafted file containing object names with newlines, which are inserted into an SQL script that is used when the database is restored.",0.0257,0.83756,False,,,,,
CVE-2012-2655,4.0,MEDIUM,2012-07-18T23:55:01.980,"PostgreSQL 8.3.x before 8.3.19, 8.4.x before 8.4.12, 9.0.x before 9.0.8, and 9.1.x before 9.1.4 allows remote authenticated users to cause a denial of service (server crash) by adding the (1) SECURITY DEFINER or (2) SET attributes to a procedural language's call handler.",0.0293,0.8584,False,,,,,
CVE-2012-1151,5.0,MEDIUM,2012-09-09T21:55:05.213,Multiple format string vulnerabilities in dbdimp.c in DBD::Pg (aka DBD-Pg or libdbd-pg-perl) module before 2.19.0 for Perl allow remote PostgreSQL database servers to cause a denial of service (process crash) via format string specifiers in (1) a crafted database warning to the pg_warn function or (2) a crafted DBD statement to the dbd_st_prepare function.,0.02744,0.84848,False,,,,,
CVE-2012-3488,4.9,MEDIUM,2012-10-03T21:55:00.753,"The libxslt support in contrib/xml2 in PostgreSQL 8.3 before 8.3.20, 8.4 before 8.4.13, 9.0 before 9.0.9, and 9.1 before 9.1.5 does not properly restrict access to files and URLs, which allows remote authenticated users to modify data, obtain sensitive information, or trigger outbound traffic to arbitrary external hosts by leveraging (1) stylesheet commands that are permitted by the libxslt security options or (2) an xslt_process feature, related to an XML External Entity (aka XXE) issue.",0.03297,0.87401,False,,,,,
