cve_id,cvss_score,cvss_severity,published,description,epss_score,epss_percentile,kev_flag,kev_date_added,kev_ransomware_use,kev_vuln_name,kev_short_description,kev_required_action
CVE-2018-1000167,7.8,HIGH,2018-04-18T19:29:00.833,"OISF suricata-update version 1.0.0a1 contains an Insecure Deserialization vulnerability in the insecure yaml.load-Function as used in the following files: config.py:136, config.py:142, sources.py:99 and sources.py:131. The ""list-sources""-command is affected by this bug. that can result in Remote Code Execution(even as root if suricata-update is called by root). This attack appears to be exploitable via a specially crafted yaml-file at https://www.openinfosecfoundation.org/rules/index.yaml. This vulnerability appears to have been fixed in 1.0.0b1.",0.04193,0.90038,False,,,,,
CVE-2016-10728,5.3,MEDIUM,2018-07-23T20:29:00.240,"An issue was discovered in Suricata before 3.1.2. If an ICMPv4 error packet is received as the first packet on a flow in the to_client direction, it confuses the rule grouping lookup logic. The toclient inspection will then continue with the wrong rule group. This can lead to missed detection.",0.02091,0.79937,False,,,,,
CVE-2018-14568,7.5,HIGH,2018-07-23T20:29:00.333,"Suricata before 4.0.5 stops TCP stream inspection upon a TCP RST from a server. This allows detection bypass because Windows TCP clients proceed with normal processing of TCP data that arrives shortly after an RST (i.e., they act as if the RST had not yet been received).",0.01999,0.78931,False,,,,,
CVE-2018-18956,7.5,HIGH,2018-11-05T21:29:00.257,"The ProcessMimeEntity function in util-decode-mime.c in Suricata 4.x before 4.0.6 allows remote attackers to cause a denial of service (segfault and daemon crash) via crafted input to the SMTP parser, as exploited in the wild in November 2018.",0.02794,0.85144,False,,,,,
CVE-2018-10242,7.5,HIGH,2019-04-04T15:29:00.377,Suricata version 4.0.4 incorrectly handles the parsing of the SSH banner. A malformed SSH banner can cause the parsing code to read beyond the allocated data because SSHParseBanner in app-layer-ssh.c lacks a length check.,0.01562,0.73027,False,,,,,
CVE-2018-10244,9.8,CRITICAL,2019-04-04T16:29:00.273,Suricata version 4.0.4 incorrectly handles the parsing of an EtherNet/IP PDU. A malformed PDU can cause the parsing code to read beyond the allocated data because DecodeENIPPDU in app-layer-enip-commmon.c has an integer overflow during a length check.,0.01645,0.7431,False,,,,,
CVE-2019-10050,7.5,HIGH,2019-05-13T17:29:02.097,"A buffer over-read issue was discovered in Suricata 4.1.x before 4.1.4. If the input of the decode-mpls.c function DecodeMPLS is composed only of a packet of source address and destination address plus the correct type field and the right number for shim, an attacker can manipulate the control flow, such that the condition to leave the loop is true. After leaving the loop, the network packet has a length of 2 bytes. There is no validation of this length. Later on, the code tries to read at an empty position, leading to a crash.",0.01455,0.71103,False,,,,,
CVE-2019-10053,9.8,CRITICAL,2019-05-13T21:29:01.560,"An issue was discovered in Suricata 4.1.x before 4.1.4. If the input of the function SSHParseBanner is composed only of a \n character, then the program runs into a heap-based buffer over-read. This occurs because the erroneous search for \r results in an integer underflow.",0.01711,0.753,False,,,,,
CVE-2019-1010251,7.5,HIGH,2019-07-18T18:15:12.293,"Open Information Security Foundation Suricata prior to version 4.1.2 is affected by: Denial of Service - DNS detection bypass. The impact is: An attacker can evade a signature detection with a specialy formed network packet. The component is: app-layer-detect-proto.c, decode.c, decode-teredo.c and decode-ipv6.c (https://github.com/OISF/suricata/pull/3590/commits/11f3659f64a4e42e90cb3c09fcef66894205aefe, https://github.com/OISF/suricata/pull/3590/commits/8357ef3f8ffc7d99ef6571350724160de356158b). The attack vector is: An attacker can trigger the vulnerability by sending a specifically crafted network request. The fixed version is: 4.1.2.",0.02125,0.80249,False,,,,,
CVE-2019-1010279,7.5,HIGH,2019-07-18T19:15:11.317,Open Information Security Foundation Suricata prior to version 4.1.3 is affected by: Denial of Service - TCP/HTTP detection bypass. The impact is: An attacker can evade a signature detection with a specialy formed sequence of network packets. The component is: detect.c (https://github.com/OISF/suricata/pull/3625/commits/d8634daf74c882356659addb65fb142b738a186b). The attack vector is: An attacker can trigger the vulnerability by a specifically crafted network TCP session. The fixed version is: 4.1.3.,0.01487,0.71713,False,,,,,
CVE-2019-10051,7.5,HIGH,2019-08-28T20:15:10.327,"An issue was discovered in Suricata 4.1.3. If the function filetracker_newchunk encounters an unsafe ""Some(sfcm) => { ft.new_chunk }"" item, then the program enters an smb/files.rs error condition and crashes.",0.02129,0.80294,False,,,,,
CVE-2019-10052,7.5,HIGH,2019-08-28T20:15:10.390,"An issue was discovered in Suricata 4.1.3. If the network packet does not have the right length, the parser tries to access a part of a DHCP packet. At this point, the Rust environment runs into a panic in parse_clientid_option in the dhcp/parser.rs file.",0.02124,0.8024,False,,,,,
CVE-2019-10054,7.5,HIGH,2019-08-28T21:15:10.460,An issue was discovered in Suricata 4.1.3. The function process_reply_record_v3 lacks a check for the length of reply.data. It causes an invalid memory access and the program crashes within the nfs/nfs3.rs file.,0.01398,0.70015,False,,,,,
CVE-2019-10055,7.5,HIGH,2019-08-28T21:15:10.553,"An issue was discovered in Suricata 4.1.3. The function ftp_pasv_response lacks a check for the length of part1 and part2, leading to a crash within the ftp/mod.rs file.",0.01446,0.70943,False,,,,,
CVE-2019-10056,7.5,HIGH,2019-08-28T21:15:10.630,"An issue was discovered in Suricata 4.1.3. The code mishandles the case of sending a network packet with the right type, such that the function DecodeEthernet in decode-ethernet.c is executed a second time. At this point, the algorithm cuts the first part of the packet and doesn't determine the current length. Specifically, if the packet is exactly 28 long, in the first iteration it subtracts 14 bytes. Then, it is working with a packet length of 14. At this point, the case distinction says it is a valid packet. After that it casts the packet, but this packet has no type, and the program crashes at the type case distinction.",0.01398,0.70015,False,,,,,
CVE-2019-15699,9.1,CRITICAL,2019-09-24T20:15:11.810,"An issue was discovered in app-layer-ssl.c in Suricata 4.1.4. Upon receiving a corrupted SSLv3 (TLS 1.2) packet, the parser function TLSDecodeHSHelloExtensions tries to access a memory region that is not allocated, because the expected length of HSHelloExtensions does not match the real length of the HSHelloExtensions part of the packet.",0.01645,0.74313,False,,,,,
CVE-2019-16410,9.1,CRITICAL,2019-09-24T20:15:11.870,"An issue was discovered in Suricata 4.1.4. By sending multiple fragmented IPv4 packets, the function Defrag4Reassemble in defrag.c tries to access a memory region that is not allocated, because of a lack of header_len checking.",0.02055,0.79559,False,,,,,
CVE-2019-16411,9.8,CRITICAL,2019-09-24T20:15:11.967,"An issue was discovered in Suricata 4.1.4. By sending multiple IPv4 packets that have invalid IPv4Options, the function IPV4OptValidateTimestamp in decode-ipv4.c tries to access a memory region that is not allocated. There is a check for o->len < 5 (corresponding to 2 bytes of header and 3 bytes of data). Then, ""flag = *(o->data + 3)"" places one beyond the 3 bytes, because the code should have been ""flag = *(o->data + 1)"" instead.",0.02027,0.79272,False,,,,,
CVE-2019-17420,5.3,MEDIUM,2019-10-10T01:06:09.560,"In OISF LibHTP before 0.5.31, as used in Suricata 4.1.4 and other products, an HTTP protocol parsing error causes the http_header signature to not alert on a response with a single \r\n ending.",0.01355,0.69132,False,,,,,
CVE-2019-18792,9.1,CRITICAL,2020-01-06T18:15:23.183,An issue was discovered in Suricata 5.0.0. It is possible to bypass/evade any tcp based signature by overlapping a TCP segment with a fake FIN packet. The fake FIN packet is injected just before the PUSH ACK packet we want to bypass. The PUSH ACK packet (containing the data) will be ignored by Suricata because it overlaps the FIN packet (the sequence and ack number are identical in the two packets). The client will ignore the fake FIN packet because the ACK flag is not set. Both linux and windows clients are ignoring the injected packet.,0.02521,0.83417,False,,,,,
CVE-2019-18625,7.5,HIGH,2020-01-06T21:15:11.427,"An issue was discovered in Suricata 5.0.0. It was possible to bypass/evade any tcp based signature by faking a closed TCP session using an evil server. After the TCP SYN packet, it is possible to inject a RST ACK and a FIN ACK packet with a bad TCP Timestamp option. The client will ignore the RST ACK and the FIN ACK packets because of the bad TCP Timestamp option. Both linux and windows client are ignoring the injected packets.",0.0171,0.75279,False,,,,,
CVE-2021-35063,7.5,HIGH,2021-07-22T18:15:23.210,"Suricata before 5.0.7 and 6.x before 6.0.3 has a ""critical evasion.""",0.01973,0.78655,False,,,,,
CVE-2021-37592,9.8,CRITICAL,2021-11-19T15:15:08.137,Suricata before 5.0.8 and 6.x before 6.0.4 allows TCP evasion via a client with a crafted TCP/IP stack that can send a certain sequence of segments.,0.01552,0.72875,False,,,,,
CVE-2021-45098,7.5,HIGH,2021-12-16T05:15:08.727,"An issue was discovered in Suricata before 6.0.4. It is possible to bypass/evade any HTTP-based signature by faking an RST TCP packet with random TCP options of the md5header from the client side. After the three-way handshake, it's possible to inject an RST ACK with a random TCP md5header option. Then, the client can send an HTTP GET request with a forbidden URL. The server will ignore the RST ACK and send the response HTTP packet for the client's request. These packets will not trigger a Suricata reject action.",0.01824,0.76846,False,,,,,
CVE-2020-19678,7.5,HIGH,2023-04-06T18:15:08.210,Directory Traversal vulnerability found in Pfsense v.2.1.3 and Pfsense Suricata v.1.4.6 pkg v.1.0.1 allows a remote attacker to obtain sensitive information via the file parameter to suricata/suricata_logs_browser.php.,0.03473,0.88024,False,,,,,
CVE-2023-35852,7.5,HIGH,2023-06-19T04:15:11.217,"In Suricata before 6.0.13 (when there is an adversary who controls an external source of rules), a dataset filename, that comes from a rule, may trigger absolute or relative directory traversal, and lead to write access to a local filesystem. This is addressed in 6.0.13 by requiring allow-absolute-filenames and allow-write (in the datasets rules configuration section) if an installation requires traversal/writing in this situation.",0.01105,0.62878,False,,,,,
CVE-2023-35853,9.8,CRITICAL,2023-06-19T04:15:11.287,"In Suricata before 6.0.13, an adversary who controls an external source of Lua rules may be able to execute Lua code. This is addressed in 6.0.13 by disabling Lua unless allow-rules is true in the security lua configuration section.",0.01031,0.60685,False,,,,,
CVE-2024-23835,7.5,HIGH,2024-02-26T16:27:57.417,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine.  Prior to version 7.0.3, excessive memory use during pgsql parsing could lead to OOM-related crashes.  This vulnerability is patched in 7.0.3.  As workaround, users can disable the pgsql app layer parser.",0.00927,0.57325,False,,,,,
CVE-2024-23836,7.5,HIGH,2024-02-26T16:27:57.693,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to versions 6.0.16 and 7.0.3, an attacker can craft traffic to cause Suricata to use far more CPU and memory for processing the traffic than needed, which can lead to extreme slow downs and denial of service.  This vulnerability is patched in 6.0.16 or 7.0.3.  Workarounds include disabling the affected protocol app-layer parser in the yaml and reducing the `stream.reassembly.depth` value helps reduce the severity of the issue.",0.01164,0.64426,False,,,,,
CVE-2024-23839,7.1,HIGH,2024-02-26T16:27:58.090,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine.  Prior to 7.0.3, specially crafted traffic can cause a heap use after free if the ruleset uses the http.request_header or http.response_header keyword.  The vulnerability has been patched in 7.0.3.  To work around the vulnerability, avoid the http.request_header and http.response_header keywords.",0.00784,0.52844,False,,,,,
CVE-2024-24568,5.3,MEDIUM,2024-02-26T16:27:58.293,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine.  Prior to 7.0.3, the rules inspecting HTTP2 headers can get bypassed by crafted traffic. The vulnerability has been patched in 7.0.3.",0.00638,0.4741,False,,,,,
CVE-2024-28870,7.5,HIGH,2024-04-03T22:15:07.037,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine developed by the OISF and the Suricata community. When parsing an overly long SSH banner, Suricata can use excessive CPU resources, as well as cause excessive logging volume in alert records. This issue has been patched in versions 6.0.17 and 7.0.4.
",0.00586,0.45049,False,,,,,
CVE-2024-32663,7.5,HIGH,2024-05-07T15:15:08.713,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to 7.0.5 and 6.0.19, a small amount of HTTP/2 traffic can lead to Suricata using a large amount of memory. The issue has been addressed in Suricata 7.0.5 and 6.0.19. Workarounds include disabling the HTTP/2 parser and reducing `app-layer.protocols.http2.max-table-size` value (default is 65536).",0.00956,0.58302,False,,,,,
CVE-2024-32664,5.3,MEDIUM,2024-05-07T15:15:08.937,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to 7.0.5 and 6.0.19, specially crafted traffic or datasets can cause a limited buffer overflow. This vulnerability is fixed in 7.0.5 and 6.0.19. Workarounds include not use rules with `base64_decode` keyword with `bytes` option with value 1, 2 or 5 and for 7.0.x, setting `app-layer.protocols.smtp.mime.body-md5` to false.",0.00868,0.55551,False,,,,,
CVE-2024-32867,5.3,MEDIUM,2024-05-07T15:15:09.143,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to 7.0.5 and 6.0.19, various problems in handling of fragmentation anomalies can lead to mis-detection of rules and policy. This vulnerability is fixed in 7.0.5 or 6.0.19.",0.00699,0.49912,False,,,,,
CVE-2024-37151,5.3,MEDIUM,2024-07-11T15:15:11.847,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. 
Mishandling of multiple fragmented packets using the same IP ID value can lead to packet reassembly failure, which can lead to policy bypass. Upgrade to 7.0.6 or 6.0.20. When using af-packet, enable `defrag` to reduce the scope of the problem.",0.00621,0.46667,False,,,,,
CVE-2024-38534,7.5,HIGH,2024-07-11T15:15:12.350,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Crafted modbus traffic can lead to unlimited resource accumulation within a flow. Upgrade to 7.0.6. Set a limited stream.reassembly.depth to reduce the issue.",0.00869,0.55573,False,,,,,
CVE-2024-38535,7.5,HIGH,2024-07-11T15:15:12.557,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Suricata can run out of memory when parsing crafted HTTP/2 traffic. Upgrade to 6.0.20 or 7.0.6.",0.01172,0.64651,False,,,,,
CVE-2024-38536,7.5,HIGH,2024-07-11T15:15:12.760,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. A memory allocation failure due to `http.memcap` being reached leads to a NULL-ptr reference leading to a crash. Upgrade to 7.0.6.",0.00874,0.5574,False,,,,,
CVE-2024-45795,7.5,HIGH,2024-10-16T19:15:26.660,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to version 7.0.7, rules using datasets with the non-functional / unimplemented ""unset"" option can trigger an assertion during traffic parsing, leading to denial of service. This issue is addressed in 7.0.7. As a workaround, use only trusted and well tested rulesets.",0.00531,0.42189,False,,,,,
CVE-2024-45796,5.3,MEDIUM,2024-10-16T19:15:26.923,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to version 7.0.7, a logic error during fragment reassembly can lead to failed reassembly for valid traffic. An attacker could craft packets to trigger this behavior.This issue has been addressed in 7.0.7.",0.00469,0.38394,False,,,,,
CVE-2024-47187,7.5,HIGH,2024-10-16T19:15:27.407,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to version 7.0.7, missing initialization of the random seed for ""thash"" leads to datasets having predictable hash table behavior. This can lead to dataset file loading to use excessive time to load, as well as runtime performance issues during traffic handling. This issue has been addressed in 7.0.7. As a workaround, avoid loading datasets from untrusted sources. Avoid dataset rules that track traffic in rules.",0.00319,0.24515,False,,,,,
CVE-2024-47188,7.5,HIGH,2024-10-16T19:15:27.670,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to version 7.0.7, missing initialization of the random seed for ""thash"" leads to byte-range tracking having predictable hash table behavior. This can lead to an attacker forcing lots of data into a single hash bucket, leading to severe performance degradation. This issue has been addressed in 7.0.7.",0.00295,0.21955,False,,,,,
CVE-2024-47522,7.5,HIGH,2024-10-16T20:15:06.083,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to version 7.0.7, invalid ALPN in TLS/QUIC traffic when JA4 matching/logging is enabled can lead to Suricata aborting with a panic. This issue has been addressed in 7.0.7. One may disable ja4 as a workaround.",0.00602,0.45756,False,,,,,
CVE-2024-55605,7.5,HIGH,2025-01-06T17:15:39.600,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to 7.0.8, a large input buffer to the to_lowercase, to_uppercase, strip_whitespace, compress_whitespace, dotprefix, header_lowercase, strip_pseudo_headers, url_decode, or xor transform can lead to a stack overflow causing Suricata to crash. The issue has been addressed in Suricata 7.0.8.",0.00652,0.48085,False,,,,,
CVE-2024-55626,3.3,LOW,2025-01-06T18:15:22.570,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to 7.0.8, a large BPF filter file provided to Suricata at startup can lead to a buffer overflow at Suricata startup. The issue has been addressed in Suricata 7.0.8.",0.00247,0.16148,False,,,,,
CVE-2024-55627,5.9,MEDIUM,2025-01-06T18:15:22.757,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to 7.0.8, a specially crafted TCP stream can lead to a very large buffer overflow while being zero-filled during initialization with memset due to an unsigned integer underflow. The issue has been addressed in Suricata 7.0.8.",0.01021,0.60336,False,,,,,
CVE-2024-55628,7.5,HIGH,2025-01-06T18:15:22.947,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to version 7.0.8, DNS resource name compression can lead to small DNS messages containing very large hostnames which can be costly to decode, and lead to very large DNS log records. While there are limits in place, they were too generous. The issue has been addressed in Suricata 7.0.8.",0.00694,0.49718,False,,,,,
CVE-2024-55629,7.5,HIGH,2025-01-06T18:15:23.130,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Prior to 7.0.8, TCP streams with TCP urgent data (out of band data) can lead to Suricata analyzing data differently than the applications at the TCP endpoints, leading to possible evasions. Suricata 7.0.8 includes options to allow users to configure how to handle TCP urgent data. In IPS mode, you can use a rule such as drop tcp any any -> any any (sid:1; tcp.flags:U*;) to drop all the packets with urgent flag set.",0.00543,0.42867,False,,,,,
CVE-2025-29915,7.5,HIGH,2025-04-10T20:15:23.330,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. The AF_PACKET defrag option is enabled by default and allows AF_PACKET to re-assemble fragmented packets before reaching Suricata. However the default packet size in Suricata is based on the network interface MTU which leads to Suricata seeing truncated packets. Upgrade to Suricata 7.0.9, which uses better defaults and adds warnings for user configurations that may lead to issues.",0.00259,0.17595,False,,,,,
CVE-2025-29916,6.2,MEDIUM,2025-04-10T20:15:23.733,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. Datasets declared in rules have an option to specify the `hashsize` to use. This size setting isn't properly limited, so the hash table allocation can be large. Untrusted rules can lead to large memory allocations, potentially leading to denial of service due to resource starvation. This vulnerability is fixed in 7.0.9.",0.00251,0.16636,False,,,,,
CVE-2025-29917,6.2,MEDIUM,2025-04-10T21:15:48.880,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. The bytes setting in the decode_base64 keyword is not properly limited. Due to this, signatures using the keyword and setting can cause large memory allocations of up to 4 GiB per thread. This vulnerability is fixed in 7.0.9.",0.00251,0.16636,False,,,,,
CVE-2025-29918,6.2,MEDIUM,2025-04-10T21:15:49.033,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine. A PCRE rule can be written that leads to an infinite loop when negated PCRE is used. Packet processing thread becomes stuck in infinite loop limiting visibility and availability in inline mode. This vulnerability is fixed in 7.0.9.",0.00254,0.16959,False,,,,,
CVE-2025-53538,7.5,HIGH,2025-07-22T22:15:37.620,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. In versions 7.0.10 and below and  8.0.0-beta1 through 8.0.0-rc1, mishandling of data on HTTP2 stream 0 can lead to uncontrolled memory usage, leading to loss of visibility. Workarounds include disabling the HTTP/2 parser, and using a signature like drop http2 any any -> any any (frame:http2.hdr; byte_test:1,=,0,3; byte_test:4,=,0,5; sid: 1;) where the first byte test tests the HTTP2 frame type DATA and the second tests the stream id 0. This is fixed in versions 7.0.11 and 8.0.0.",0.00432,0.35774,False,,,,,
CVE-2025-34176,4.3,MEDIUM,2025-09-09T21:15:35.333,"In pfSense CE /suricata/suricata_ip_reputation.php, the value of the iplist parameter is not sanitized of directory traversal-related strings/characters. This value is directly used in a file existence check operation. While the contents of the file cannot be read, the server reveals whether the file exists, which enables an attacker to enumerate files on the target. The attacker must be authenticated with at least ""WebCfg - Services: suricata package"" permissions.",0.14848,0.96384,False,,,,,
CVE-2025-34177,5.4,MEDIUM,2025-09-09T21:15:35.503,"In pfSense CE /suricata/suricata_flow_stream.php, the value of the policy_name parameter is not sanitized of HTML-related strings/characters before being directly displayed. This can result in stored cross-site scripting. The attacker must be authenticated with at least ""WebCfg - Services: suricata package"" permissions.",0.0085,0.54931,False,,,,,
CVE-2025-34178,5.4,MEDIUM,2025-09-09T21:15:35.670,"In pfSense CE /suricata/suricata_app_parsers.php, the value of the policy_name parameter is not sanitized of HTML-related strings/characters before being directly displayed. This can result in stored cross-site scripting. The attacker must be authenticated with at least ""WebCfg - Services: suricata package"" permissions.",0.03638,0.88534,False,,,,,
CVE-2025-59147,7.5,HIGH,2025-10-01T20:18:38.267,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Versions 7.0.11 and below, as well as 8.0.0, are vulnerable to detection bypass when crafted traffic sends multiple SYN packets with different sequence numbers within the same flow tuple, which can cause Suricata to fail to pick up the TCP session. In IDS mode this can lead to a detection and logging bypass. In IPS mode this will lead to the flow getting blocked. This issue is fixed in versions 7.0.12 and 8.0.1.",0.00347,0.27573,False,,,,,
CVE-2025-59148,7.5,HIGH,2025-10-01T20:18:38.480,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Versions 8.0.0 and below incorrectly handle the entropy keyword when not anchored to a ""sticky"" buffer, which can lead to a segmentation fault. This issue is fixed in version 8.0.1. To workaround this issue, users can disable rules using the entropy keyword, or validate they are anchored to a sticky buffer.",0.00404,0.33515,False,,,,,
CVE-2025-59149,6.2,MEDIUM,2025-10-01T20:18:38.703,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. In version 8.0.0, rules using keyword ldap.responses.attribute_type (which is long) with transforms can lead to a stack buffer overflow during Suricata startup or during a rule reload. This issue is fixed in version 8.0.1. To workaround this issue, users can disable rules with ldap.responses.attribute_type and transforms.",0.00189,0.08794,False,,,,,
CVE-2025-59150,7.5,HIGH,2025-10-01T21:16:43.003,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Version 8.0.0's usage of the tls.subjectaltname keyword can lead to a segmentation fault when the decoded subjectaltname contains a NULL byte. This issue is fixed in version 8.0.1. To workaround this issue, disable rules using the tls.subjectaltname keyword.",0.00492,0.39857,False,,,,,
CVE-2025-12490,8.8,HIGH,2025-11-06T20:15:46.643,"Netgate pfSense CE Suricata Path Traversal Remote Code Execution Vulnerability. This vulnerability allows remote attackers to create arbitrary files on affected installations of Netgate pfSense. Authentication is required to exploit this vulnerability.

The specific flaw exists within the Suricata package. The issue results from the lack of proper validation of a user-supplied path prior to using it in file operations. An attacker can leverage this vulnerability to create files in the context of root. Was ZDI-CAN-28085.",0.20081,0.97208,False,,,,,
CVE-2025-64330,7.5,HIGH,2025-11-26T23:15:48.093,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Prior to versions 7.0.13 and 8.0.2, a single byte read heap overflow when logging the verdict in eve.alert and eve.drop records can lead to crashes. This requires the per packet alert queue to be filled with alerts and then followed by a pass rule. This issue has been patched in versions 7.0.13 and 8.0.2. To reduce the likelihood of this issue occurring, the alert queue size a should be increased (packet-alert-max in suricata.yaml) if verdict is enabled.",0.00361,0.29,False,,,,,
CVE-2025-64331,7.5,HIGH,2025-11-26T23:15:48.263,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Prior to versions 7.0.13 and 8.0.2, a stack overflow can occur on large HTTP file transfers if the user has increased the HTTP response body limit and enabled the logging of printable http bodies. This issue has been patched in versions 7.0.13 and 8.0.2. A workaround for this issue involves using default HTTP response body limits and/or disabling http-body-printable logging; body logging is disabled by default.",0.00313,0.23859,False,,,,,
