cve_id,cvss_score,cvss_severity,published,description,epss_score,epss_percentile,kev_flag,kev_date_added,kev_ransomware_use,kev_vuln_name,kev_short_description,kev_required_action
CVE-2005-2110,5.0,MEDIUM,2005-07-05T04:00:00.000,"WordPress 1.5.1.2 and earlier allows remote attackers to obtain sensitive information via (1) a direct request to menu-header.php or a ""1"" value in the feed parameter to (2) wp-atom.php, (3) wp-rss.php, or (4) wp-rss2.php, which reveal the path in an error message.  NOTE: vector [1] was later reported to also affect WordPress 2.0.1.",0.02879,0.85595,False,,,,,
CVE-2005-2612,7.5,HIGH,2005-08-17T04:00:00.000,Direct code injection vulnerability in WordPress 1.5.1.3 and earlier allows remote attackers to execute arbitrary PHP code via the cache_lastpostdate[server] cookie.,0.38771,0.98452,False,,,,,
CVE-2005-3330,7.5,HIGH,2005-10-27T10:02:00.000,"The _httpsrequest function in Snoopy 1.2, as used in products such as (1) MagpieRSS, (2) WordPress, (3) Ampache, and (4) Jinzora, allows remote attackers to execute arbitrary commands via shell metacharacters in an HTTPS URL to an SSL protected web page, which is not properly handled by the fetch function.",0.17194,0.96815,False,,,,,
CVE-2005-4463,5.0,MEDIUM,2005-12-21T22:03:00.000,"WordPress before 1.5.2 allows remote attackers to obtain sensitive information via a direct request to (1) wp-includes/vars.php, (2) wp-content/plugins/hello.php, (3) wp-admin/upgrade-functions.php, (4) wp-admin/edit-form.php, (5) wp-settings.php, and (6) wp-admin/edit-form-comment.php, which leaks the path in an error message related to undefined functions or failed includes.  NOTE: the wp-admin/menu-header.php vector is already covered by CVE-2005-2110. NOTE: the vars.php, edit-form.php, wp-settings.php, and edit-form-comment.php vectors were also reported to affect WordPress 2.0.1.",0.03308,0.87446,False,,,,,
CVE-2006-0733,2.6,LOW,2006-02-16T11:02:00.000,"Cross-site scripting (XSS) vulnerability in WordPress 2.0.0 allows remote attackers to inject arbitrary web script or HTML via scriptable attributes such as (1) onfocus and (2) onblur in the ""author's website"" field.  NOTE: followup comments to the researcher's web log suggest that this issue is only exploitable by the same user who injects the XSS, so this might not be a vulnerability",0.0483,0.91197,False,,,,,
CVE-2006-0985,4.3,MEDIUM,2006-03-03T11:02:00.000,"Multiple cross-site scripting (XSS) vulnerabilities in the ""post comment"" functionality of WordPress 2.0.1 and earlier allow remote attackers to inject arbitrary web script or HTML via the (1) name, (2) website, and (3) comment parameters.",0.0302,0.86237,False,,,,,
CVE-2006-0986,5.0,MEDIUM,2006-03-03T11:02:00.000,"WordPress 2.0.1 and earlier allows remote attackers to obtain sensitive information via a direct request to (1) default-filters.php, (2) template-loader.php, (3) rss-functions.php, (4) locale.php, (5) wp-db.php, and (6) kses.php in the wp-includes/ directory; and (7) edit-form-advanced.php, (8) admin-functions.php, (9) edit-link-form.php, (10) edit-page-form.php, (11) admin-footer.php, and (12) menu.php in the wp-admin directory; and possibly (13) list directory contents of the wp-includes directory.  NOTE: the vars.php, edit-form.php, wp-settings.php, and edit-form-comment.php vectors are already covered by CVE-2005-4463.  The menu-header.php vector is already covered by CVE-2005-2110.  Other vectors might be covered by CVE-2005-1688.  NOTE: if the typical installation of WordPress does not list any site-specific files to wp-includes, then vector [13] is not an exposure.",0.03206,0.87015,False,,,,,
CVE-2006-1012,7.5,HIGH,2006-03-06T21:02:00.000,"SQL injection vulnerability in WordPress 1.5.2, and possibly other versions before 2.0, allows remote attackers to execute arbitrary SQL commands via the User-Agent field in an HTTP header for a comment.",0.02907,0.85737,False,,,,,
CVE-2006-1263,4.3,MEDIUM,2006-03-19T02:02:00.000,"Multiple ""unannounced"" cross-site scripting (XSS) vulnerabilities in WordPress before 2.0.2 allow remote attackers to inject arbitrary web script or HTML via unknown attack vectors.",0.01612,0.7377,False,,,,,
CVE-2006-1796,6.8,MEDIUM,2006-04-17T20:06:00.000,"Cross-site scripting (XSS) vulnerability in the paging links functionality in template-functions-links.php in Wordpress 1.5.2, and possibly other versions before 2.0.1, allows remote attackers to inject arbitrary web script or HTML to Internet Explorer users via the request URI ($_SERVER['REQUEST_URI']).",0.01941,0.7831,False,,,,,
CVE-2006-2667,7.5,HIGH,2006-05-30T21:02:00.000,"Direct static code injection vulnerability in WordPress 2.0.2 and earlier allows remote attackers to execute arbitrary commands by inserting a carriage return and PHP code when updating a profile, which is appended after a special comment sequence into files in (1) wp-content/cache/userlogins/ (2) wp-content/cache/users/ which are later included by cache.php, as demonstrated using the displayname argument.",0.1453,0.9632,False,,,,,
CVE-2006-2702,5.0,MEDIUM,2006-05-31T10:06:00.000,"vars.php in WordPress 2.0.2, possibly when running on Mac OS X, allows remote attackers to spoof their IP address via a PC_REMOTE_ADDR HTTP header, which vars.php uses to redefine $_SERVER['REMOTE_ADDR'].",0.02924,0.85815,False,,,,,
CVE-2006-3389,5.0,MEDIUM,2006-07-06T20:05:00.000,"index.php in WordPress 2.0.3 allows remote attackers to obtain sensitive information, such as SQL table prefixes, via an invalid paged parameter, which displays the information in an SQL error message.  NOTE: this issue has been disputed by a third party who states that the issue does not leak any target-specific information.",0.02945,0.85904,False,,,,,
CVE-2006-3390,5.0,MEDIUM,2006-07-06T20:05:00.000,"WordPress 2.0.3 allows remote attackers to obtain the installation path via a direct request to various files, such as those in the (1) wp-admin, (2) wp-content, and (3) wp-includes directories, possibly due to uninitialized variables.",0.02861,0.85504,False,,,,,
CVE-2006-4028,10.0,HIGH,2006-08-09T20:04:00.000,"Multiple unspecified vulnerabilities in WordPress before 2.0.4 have unknown impact and remote attack vectors.  NOTE: due to lack of details, it is not clear how these issues are different from CVE-2006-3389 and CVE-2006-3390, although it is likely that 2.0.4 addresses an unspecified issue related to ""Anyone can register"" functionality (user registration for guests).",0.03681,0.88679,False,,,,,
CVE-2006-4208,5.0,MEDIUM,2006-08-17T21:04:00.000,Directory traversal vulnerability in wp-db-backup.php in Skippy WP-DB-Backup plugin for WordPress 1.7 and earlier allows remote authenticated users with administrative privileges to read arbitrary files via a .. (dot dot) in the backup parameter to edit.php.,0.11839,0.95713,False,,,,,
CVE-2006-4743,5.0,MEDIUM,2006-09-13T22:07:00.000,"WordPress 2.0.2 through 2.0.5 allows remote attackers to obtain sensitive information via a direct request for (1) 404.php, (2) akismet.php, (3) archive.php, (4) archives.php, (5) attachment.php, (6) blogger.php, (7) comments.php, (8) comments-popup.php, (9) dotclear.php, (10) footer.php, (11) functions.php, (12) header.php, (13) hello.php, (14) wp-content/themes/default/index.php, (15) links.php, (16) livejournal.php, (17) mt.php, (18) page.php, (19) rss.php, (20) searchform.php, (21) search.php, (22) sidebar.php, (23) single.php, (24) textpattern.php, (25) upgrade-functions.php, (26) upgrade-schema.php, or (27) wp-db-backup.php, which reveal the path in various error messages.  NOTE: another researcher has disputed the details of this report, stating that version 2.0.5 does not exist. NOTE: the admin-footer.php, admin-functions.php, default-filters.php, edit-form-advanced.php, edit-link-form.php, edit-page-form.php, kses.php, locale.php, rss-functions.php, template-loader.php, and wp-db.php vectors are already covered by CVE-2006-0986. The edit-form-comment.php, vars.php, and wp-settings.php vectors are already covered by CVE-2005-4463. The menu-header.php vector is already covered by CVE-2005-2110.",0.02476,0.83104,False,,,,,
CVE-2006-5705,6.0,MEDIUM,2006-11-04T01:07:00.000,Multiple directory traversal vulnerabilities in plugins/wp-db-backup.php in WordPress before 2.0.5 allow remote authenticated users to read or overwrite arbitrary files via directory traversal sequences in the (1) backup and (2) fragment parameters in a GET request.,0.03458,0.87966,False,,,,,
CVE-2006-6016,6.5,MEDIUM,2006-11-21T23:07:00.000,wp-admin/user-edit.php in WordPress before 2.0.5 allows remote authenticated users to read the metadata of an arbitrary user via a modified user_id parameter.,0.01842,0.77079,False,,,,,
CVE-2006-6017,6.5,MEDIUM,2006-11-21T23:07:00.000,"WordPress before 2.0.5 does not properly store a profile containing a string representation of a serialized object, which allows remote authenticated users to cause a denial of service (application crash) via a string that represents a (1) malformed or (2) large serialized object, because the object triggers automatic unserialization for display.",0.0226,0.81408,False,,,,,
CVE-2006-6808,6.8,MEDIUM,2006-12-28T21:28:00.000,Cross-site scripting (XSS) vulnerability in wp-admin/templates.php in WordPress 2.0.5 allows remote attackers to inject arbitrary web script or HTML via the file parameter.  NOTE: some sources have reported this as a vulnerability in the get_file_description function in wp-admin/admin-functions.php.,0.06825,0.93417,False,,,,,
CVE-2006-6863,9.8,CRITICAL,2006-12-31T05:00:00.000,"PHP remote file inclusion vulnerability in the Enigma2 plugin (Enigma2.php) in Enigma WordPress Bridge allows remote attackers to execute arbitrary PHP code via a URL in the boarddir parameter.  NOTE: CVE disputes this issue, since $boarddir is set to a fixed value",0.12961,0.95966,False,,,,,
CVE-2007-0106,6.8,MEDIUM,2007-01-09T00:28:00.000,"Cross-site scripting (XSS) vulnerability in the CSRF protection scheme in WordPress before 2.0.6 allows remote attackers to inject arbitrary web script or HTML via a CSRF attack with an invalid token and quote characters or HTML tags in URL variable names, which are not properly handled when WordPress generates a new link to verify the request.",0.02989,0.86098,False,,,,,
CVE-2007-0107,6.8,MEDIUM,2007-01-09T00:28:00.000,"WordPress before 2.0.6, when mbstring is enabled for PHP, decodes alternate character sets after escaping the SQL query, which allows remote attackers to bypass SQL injection protection schemes and execute arbitrary SQL commands via multibyte charsets, as demonstrated using UTF-7.",0.07588,0.93987,False,,,,,
CVE-2007-0109,5.0,MEDIUM,2007-01-09T00:28:00.000,"wp-login.php in WordPress 2.0.5 and earlier displays different error messages if a user exists or not, which allows remote attackers to obtain sensitive information and facilitates brute force attacks.",0.03237,0.8716,False,,,,,
CVE-2007-0233,7.5,HIGH,2007-01-13T02:28:00.000,"wp-trackback.php in WordPress 2.0.6 and earlier does not properly unset variables when the input data includes a numeric parameter with a value matching an alphanumeric parameter's hash value, which allows remote attackers to execute arbitrary SQL commands via the tb_id parameter.  NOTE: it could be argued that this vulnerability is due to a bug in the unset PHP command (CVE-2006-3017) and the proper fix should be in PHP; if so, then this should not be treated as a vulnerability in WordPress.",0.11587,0.95647,False,,,,,
CVE-2007-0262,7.8,HIGH,2007-01-16T23:28:00.000,"WordPress 2.0.6, and 2.1Alpha 3 (SVN:4662), does not properly verify that the m parameter value has the string data type, which allows remote attackers to obtain sensitive information via an invalid m[] parameter, as demonstrated by obtaining the path, and obtaining certain SQL information such as the table prefix.",0.02433,0.82796,False,,,,,
CVE-2007-0539,7.8,HIGH,2007-01-29T17:28:00.000,"The wp_remote_fopen function in WordPress before 2.1 allows remote attackers to cause a denial of service (bandwidth or thread consumption) via pingback service calls with a source URI that corresponds to a large file, which triggers a long download session without a timeout constraint.",0.03384,0.87717,False,,,,,
CVE-2007-0540,5.0,MEDIUM,2007-01-29T17:28:00.000,"WordPress allows remote attackers to cause a denial of service (bandwidth or thread consumption) via pingback service calls with a source URI that corresponds to a file with a binary content type, which is downloaded even though it cannot contain usable pingback data.",0.07232,0.93755,False,,,,,
CVE-2007-0541,5.0,MEDIUM,2007-01-29T17:28:00.000,"WordPress allows remote attackers to determine the existence of arbitrary files, and possibly read portions of certain files, via pingback service calls with a source URI that corresponds to a local pathname, which triggers different fault codes for existing and non-existing files, and in certain configurations causes a brief file excerpt to be published as a blog comment.",0.02521,0.83415,False,,,,,
CVE-2007-1049,4.3,MEDIUM,2007-02-21T17:28:00.000,"Cross-site scripting (XSS) vulnerability in the wp_explain_nonce function in the nonce AYS functionality (wp-includes/functions.php) for WordPress 2.0 before 2.0.9 and 2.1 before 2.1.1 allows remote attackers to inject arbitrary web script or HTML via the file parameter to wp-admin/templates.php, and possibly other vectors involving the action variable.",0.06271,0.92934,False,,,,,
CVE-2007-1230,5.8,MEDIUM,2007-03-02T22:19:00.000,"Multiple cross-site scripting (XSS) vulnerabilities in wp-includes/functions.php in WordPress before 2.1.2-alpha allow remote attackers to inject arbitrary web script or HTML via (1) the Referer HTTP header or (2) the URI, a different vulnerability than CVE-2007-1049.",0.02053,0.79539,False,,,,,
CVE-2007-1244,6.8,MEDIUM,2007-03-03T19:19:00.000,"Cross-site request forgery (CSRF) vulnerability in the AdminPanel in WordPress 2.1.1 and earlier allows remote attackers to perform privileged actions as administrators, as demonstrated using the delete action in wp-admin/post.php.  NOTE: this issue can be leveraged to perform cross-site scripting (XSS) attacks and steal cookies via the post parameter.",0.07315,0.93813,False,,,,,
CVE-2007-1277,7.5,HIGH,2007-03-05T20:19:00.000,"WordPress 2.1.1, as downloaded from some official distribution sites during February and March 2007, contains an externally introduced backdoor that allows remote attackers to execute arbitrary commands via (1) an eval injection vulnerability in the ix parameter to wp-includes/feed.php, and (2) an untrusted passthru call in the iz parameter to wp-includes/theme.php.",0.27006,0.97862,False,,,,,
CVE-2007-1409,5.0,MEDIUM,2007-03-10T22:19:00.000,"WordPress allows remote attackers to obtain sensitive information via a direct request for wp-admin/admin-functions.php, which reveals the path in an error message.",0.01932,0.78199,False,,,,,
CVE-2007-1599,6.5,MEDIUM,2007-03-22T23:19:00.000,wp-login.php in WordPress allows remote attackers to redirect authenticated users to other websites and potentially obtain sensitive information via the redirect_to parameter.,0.0192,0.78058,False,,,,,
CVE-2007-1622,4.3,MEDIUM,2007-03-23T00:19:00.000,"Cross-site scripting (XSS) vulnerability in wp-admin/vars.php in WordPress before 2.0.10 RC2, and before 2.1.3 RC2 in the 2.1 series, allows remote authenticated users with theme privileges to inject arbitrary web script or HTML via the PATH_INFO in the administration interface, related to loose regular expression processing of PHP_SELF.",0.05778,0.92412,False,,,,,
CVE-2007-1732,3.5,LOW,2007-03-28T20:19:00.000,"Cross-site scripting (XSS) vulnerability in an mt import in wp-admin/admin.php in WordPress 2.1.2 allows remote authenticated administrators to inject arbitrary web script or HTML via the demo parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information. NOTE: another researcher disputes this issue, stating that this is legitimate functionality for administrators.  However, it has been patched by at least one vendor",0.01539,0.7264,False,,,,,
CVE-2007-1893,4.9,MEDIUM,2007-04-09T20:19:00.000,"xmlrpc (xmlrpc.php) in WordPress 2.1.2, and probably earlier, allows remote authenticated users with the contributor role to bypass intended access restrictions and invoke the publish_posts functionality, which can be used to ""publish a previously saved post.""",0.01165,0.64478,False,,,,,
CVE-2007-1894,4.3,MEDIUM,2007-04-09T20:19:00.000,Cross-site scripting (XSS) vulnerability in wp-includes/general-template.php in WordPress before 20070309 allows remote attackers to inject arbitrary web script or HTML via the year parameter in the wp_title function.,0.03018,0.86229,False,,,,,
CVE-2007-1897,6.5,MEDIUM,2007-04-09T20:19:00.000,"SQL injection vulnerability in xmlrpc (xmlrpc.php) in WordPress 2.1.2, and probably earlier, allows remote authenticated users to execute arbitrary SQL commands via a string parameter value in an XML RPC mt.setPostCategories method call, related to the post_id variable.",0.07167,0.93709,False,,,,,
CVE-2007-2426,7.5,HIGH,2007-05-02T00:19:00.000,PHP remote file inclusion vulnerability in myfunctions/mygallerybrowser.php in the myGallery 1.4b4 and earlier plugin for WordPress allows remote attackers to execute arbitrary PHP code via a URL in the myPath parameter.,0.62871,0.99122,False,,,,,
CVE-2007-2481,6.8,MEDIUM,2007-05-03T17:19:00.000,"PHP remote file inclusion vulnerability in wordtube-button.php in the wordTube 1.43 and earlier plugin for WordPress, when register_globals is enabled, allows remote attackers to execute arbitrary PHP code via a URL in the wpPATH parameter.",0.40099,0.98505,False,,,,,
CVE-2007-2482,6.8,MEDIUM,2007-05-03T17:19:00.000,"Directory traversal vulnerability in wordtube-button.php in the wordTube 1.43 and earlier plugin for WordPress, when register_globals is enabled, allows remote attackers to include and execute arbitrary local files via a .. (dot dot) in the wpPATH parameter.",0.08595,0.94587,False,,,,,
CVE-2007-2483,6.8,MEDIUM,2007-05-03T17:19:00.000,"Directory traversal vulnerability in js/wptable-button.php in the wp-Table 1.43 and earlier plugin for WordPress, when register_globals is enabled, allows remote attackers to include and execute arbitrary local files via the wpPATH parameter.",0.06505,0.93144,False,,,,,
CVE-2007-2484,6.8,MEDIUM,2007-05-03T17:19:00.000,"PHP remote file inclusion vulnerability in js/wptable-button.php in the wp-Table 1.43 and earlier plugin for WordPress, when register_globals is enabled, allows remote attackers to execute arbitrary PHP code via a URL in the wpPATH parameter.",0.45355,0.98676,False,,,,,
CVE-2007-2485,7.5,HIGH,2007-05-03T17:19:00.000,PHP remote file inclusion vulnerability in myflash-button.php in the myflash 1.00 and earlier plugin for WordPress allows remote attackers to execute arbitrary PHP code via a URL in the wpPATH parameter.,0.54853,0.98933,False,,,,,
CVE-2007-2627,6.8,MEDIUM,2007-05-11T17:19:00.000,"Cross-site scripting (XSS) vulnerability in sidebar.php in WordPress, when custom 404 pages that call get_sidebar are used, allows remote attackers to inject arbitrary web script or HTML via the query string (PHP_SELF), a different vulnerability than CVE-2007-1622.",0.02327,0.81976,False,,,,,
CVE-2007-2714,10.0,HIGH,2007-05-16T10:19:00.000,"Unspecified vulnerability in akismet.php in Matt Mullenweg Akismet before 2.0.2, a WordPress plugin, has unknown impact and attack vectors.",0.11207,0.95559,False,,,,,
CVE-2007-2821,7.5,HIGH,2007-05-22T21:30:00.000,SQL injection vulnerability in wp-admin/admin-ajax.php in WordPress before 2.2 allows remote attackers to execute arbitrary SQL commands via the cookie parameter.,0.052,0.91732,False,,,,,
CVE-2007-2828,6.0,MEDIUM,2007-05-22T21:30:00.000,Cross-site request forgery (CSRF) vulnerability in adsense-deluxe.php in the AdSense-Deluxe 0.x plugin for WordPress allows remote attackers to perform unspecified actions as arbitrary users via unspecified vectors.,0.01539,0.72633,False,,,,,
CVE-2007-3140,6.5,MEDIUM,2007-06-08T16:30:00.000,"SQL injection vulnerability in xmlrpc.php in WordPress 2.2 allows remote authenticated users to execute arbitrary SQL commands via a parameter value in an XML RPC wp.suggestCategories methodCall, a different vector than CVE-2007-1897.",0.07315,0.93813,False,,,,,
CVE-2007-3238,6.0,MEDIUM,2007-06-15T01:30:00.000,"Cross-site scripting (XSS) vulnerability in functions.php in the default theme in WordPress 2.2 allows remote authenticated administrators to inject arbitrary web script or HTML via the PATH_INFO (REQUEST_URI) to wp-admin/themes.php, a different vulnerability than CVE-2007-1622.  NOTE: this might not cross privilege boundaries in some configurations, since the Administrator role has the unfiltered_html capability.",0.02,0.78948,False,,,,,
CVE-2007-3239,4.3,MEDIUM,2007-06-15T01:30:00.000,Cross-site scripting (XSS) vulnerability in searchform.php in the AndyBlue theme before 20070607 for WordPress allows remote attackers to inject arbitrary web script or HTML via the PHP_SELF portion of a URI to index.php.  NOTE: this can be leveraged for PHP code execution in an administrative session.,0.03086,0.86511,False,,,,,
CVE-2007-3240,4.3,MEDIUM,2007-06-15T01:30:00.000,Cross-site scripting (XSS) vulnerability in 404.php in the Vistered-Little theme for WordPress allows remote attackers to inject arbitrary web script or HTML via the URI (REQUEST_URI) that accesses index.php.  NOTE: this can be leveraged for PHP code execution in an administrative session.,0.02776,0.85069,False,,,,,
CVE-2007-3241,4.3,MEDIUM,2007-06-15T01:30:00.000,Cross-site scripting (XSS) vulnerability in blogroll.php in the cordobo-green-park theme for WordPress allows remote attackers to inject arbitrary web script or HTML via the PHP_SELF portion of a URI.,0.01784,0.76308,False,,,,,
CVE-2007-3288,4.3,MEDIUM,2007-06-20T21:30:00.000,Cross-site scripting (XSS) vulnerability in the skeltoac stats (Automattic Stats) 1.0 plugin for WordPress allows remote attackers to inject arbitrary web script or HTML via the HTTP Referer field.,0.01787,0.76346,False,,,,,
CVE-2007-3543,6.0,MEDIUM,2007-07-03T20:30:00.000,"Unrestricted file upload vulnerability in WordPress before 2.2.1 and WordPress MU before 1.2.3 allows remote authenticated users to upload and execute arbitrary PHP code by making a post that specifies a .php filename in the _wp_attached_file metadata field; and then sending this file's content, along with its post_ID value, to (1) wp-app.php or (2) app.php.",0.01649,0.74371,False,,,,,
CVE-2007-3544,6.5,MEDIUM,2007-07-03T20:30:00.000,"Unrestricted file upload vulnerability in (1) wp-app.php and (2) app.php in WordPress 2.2.1 and WordPress MU 1.2.3 allows remote authenticated users to upload and execute arbitrary PHP code via unspecified vectors, possibly related to the wp_postmeta table and the use of custom fields in normal (non-attachment) posts.  NOTE: this issue reportedly exists because of an incomplete fix for CVE-2007-3543.",0.01769,0.76103,False,,,,,
CVE-2007-3639,4.0,MEDIUM,2007-07-10T00:30:00.000,"WordPress before 2.2.2 allows remote attackers to redirect visitors to other websites and potentially obtain sensitive information via (1) the _wp_http_referer parameter to wp-pass.php, related to the wp_get_referer function in wp-includes/functions.php; and possibly other vectors related to (2) wp-includes/pluggable.php and (3) the wp_nonce_ays function in wp-includes/functions.php.",0.02391,0.8247,False,,,,,
CVE-2007-4014,4.3,MEDIUM,2007-07-26T01:30:00.000,"Cross-site scripting (XSS) vulnerability in a certain index.php installation script related to the (1) Blix 0.9.1, (2) Blixed 1.0, and (3) BlixKrieg (Blix Krieg) 2.2 themes for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter, possibly a related issue to CVE-2007-2757.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.",0.02551,0.83621,False,,,,,
CVE-2007-4104,4.3,MEDIUM,2007-07-31T10:17:00.000,"Multiple cross-site scripting (XSS) vulnerabilities in the WP-FeedStats before 2.4 plugin for WordPress allow remote attackers to inject arbitrary web script or HTML via unspecified vectors, one of which involves an rss2 feed with an invalid or missing blog with an XSS sequence in the query string.",0.05052,0.91538,False,,,,,
CVE-2007-4139,4.3,MEDIUM,2007-08-03T10:17:00.000,"Cross-site scripting (XSS) vulnerability in the Temporary Uploads editing functionality (wp-admin/includes/upload.php) in WordPress 2.2.1, allows remote attackers to inject arbitrary web script or HTML via the style parameter to wp-admin/upload.php.",0.02366,0.82289,False,,,,,
CVE-2007-4153,2.1,LOW,2007-08-03T20:17:00.000,"Multiple cross-site scripting (XSS) vulnerabilities in WordPress 2.2.1 allow remote authenticated administrators to inject arbitrary web script or HTML via (1) the Options Database Table in the Admin Panel, accessed through options.php; or (2) the opml_url parameter to link-import.php.  NOTE: this might not cross privilege boundaries in some configurations, since the Administrator role has the unfiltered_html capability.",0.02081,0.79826,False,,,,,
CVE-2007-4154,6.5,MEDIUM,2007-08-03T20:17:00.000,"SQL injection vulnerability in options.php in WordPress 2.2.1 allows remote authenticated administrators to execute arbitrary SQL commands via the page_options parameter to (1) options-general.php, (2) options-writing.php, (3) options-reading.php, (4) options-discussion.php, (5) options-privacy.php, (6) options-permalink.php, (7) options-misc.php, and possibly other unspecified components.",0.01899,0.77805,False,,,,,
CVE-2007-4165,4.3,MEDIUM,2007-08-07T10:17:00.000,"Cross-site scripting (XSS) vulnerability in index.php in the Blue Memories theme 1.5 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter, possibly a related issue to CVE-2007-2757 and CVE-2007-4014.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.",0.02501,0.83262,False,,,,,
CVE-2007-4166,5.0,MEDIUM,2007-08-07T10:17:00.000,"Cross-site scripting (XSS) vulnerability in index.php in the Unnamed theme 1.217, and Special Edition (SE) 1.02, before 20070804 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter, possibly a related issue to CVE-2007-2757, CVE-2007-4014, and CVE-2007-4165.  NOTE: some of these details are obtained from third party information.",0.02075,0.79768,False,,,,,
CVE-2007-4480,4.3,MEDIUM,2007-08-22T23:17:00.000,Cross-site scripting (XSS) vulnerability in index.php in the Sirius 1.0 theme for WordPress allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO (PHP_SELF).,0.01857,0.77293,False,,,,,
CVE-2007-4481,4.3,MEDIUM,2007-08-22T23:17:00.000,Cross-site scripting (XSS) vulnerability in index.php in the (1) Blix 0.9.1 and (2) Blix 0.9.1 Rus themes for WordPress allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO (PHP_SELF).,0.01784,0.76308,False,,,,,
CVE-2007-4482,4.3,MEDIUM,2007-08-22T23:17:00.000,Cross-site scripting (XSS) vulnerability in index.php in the Pool 1.0.7 theme for WordPress allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO (PHP_SELF).,0.03825,0.89125,False,,,,,
CVE-2007-4483,4.3,MEDIUM,2007-08-22T23:17:00.000,Cross-site scripting (XSS) vulnerability in index.php in the WordPress Classic 1.5 theme in WordPress before 2.1.3 allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO (PHP_SELF).,0.01923,0.78092,False,,,,,
CVE-2007-4544,4.3,MEDIUM,2007-08-27T23:17:00.000,Cross-site scripting (XSS) vulnerability in wp-newblog.php in WordPress multi-user (MU) 1.0 and earlier allows remote attackers to inject arbitrary web script or HTML via the weblog_id parameter (Username field).,0.00893,0.56296,False,,,,,
