cve_id,cvss_score,cvss_severity,published,description,epss_score,epss_percentile,kev_flag,kev_date_added,kev_ransomware_use,kev_vuln_name,kev_short_description,kev_required_action
CVE-2017-0882,6.3,MEDIUM,2017-03-28T02:59:01.497,"Multiple versions of GitLab expose sensitive user credentials when assigning a user to an issue or merge request. A fix was included in versions 8.15.8, 8.16.7, and 8.17.4, which were released on March 20th 2017 at 23:59 UTC.",0.01057,0.61441,False,,,,,
CVE-2017-8778,6.1,MEDIUM,2017-05-04T15:29:00.157,"GitLab before 8.14.9, 8.15.x before 8.15.6, and 8.16.x before 8.16.5 has XSS via a SCRIPT element in an issue attachment or avatar that is an SVG document.",0.00878,0.55866,False,,,,,
CVE-2017-11437,6.5,MEDIUM,2017-08-02T19:29:00.803,"GitLab Enterprise Edition (EE) before 8.17.7, 9.0.11, 9.1.8, 9.2.8, and 9.3.8 allows an authenticated user with the ability to create a project to use the mirroring feature to potentially read repositories belonging to other users.",0.00787,0.52961,False,,,,,
CVE-2017-11438,6.3,MEDIUM,2017-08-02T19:29:00.837,"GitLab Community Edition (CE) and Enterprise Edition (EE) before 9.0.11, 9.1.8, 9.2.8 allow an authenticated user with the ability to create a group to add themselves to any project that is inside a subgroup.",0.00619,0.46576,False,,,,,
CVE-2017-12426,8.8,HIGH,2017-08-14T21:29:00.213,"GitLab Community Edition (CE) and Enterprise Edition (EE) before 8.17.8, 9.0.x before 9.0.13, 9.1.x before 9.1.10, 9.2.x before 9.2.10, 9.3.x before 9.3.10, and 9.4.x before 9.4.4 might allow remote attackers to execute arbitrary code via a crafted SSH URL in a project import.",0.0354,0.88227,False,,,,,
CVE-2017-17716,5.9,MEDIUM,2017-12-17T17:29:00.227,"GitLab 9.4.x before 9.4.2 does not support LDAP SSL certificate verification, but a verify_certificates LDAP option was mentioned in the 9.4 release announcement. This issue occurred because code was not merged. This is related to use of the omniauth-ldap library and the gitlab_omniauth-ldap gem.",0.00927,0.57343,False,,,,,
CVE-2014-8540,6.5,MEDIUM,2018-01-05T16:29:00.323,The groups API in GitLab 6.x and 7.x before 7.4.3 allows remote authenticated guest users to modify ownership of arbitrary groups by leveraging improper permission checks.,0.02155,0.80521,False,,,,,
CVE-2018-7206,8.8,HIGH,2018-02-18T03:29:00.353,"An issue was discovered in Project Jupyter JupyterHub OAuthenticator 0.6.x before 0.6.2 and 0.7.x before 0.7.3. When using JupyterHub with GitLab group whitelisting for access control, group membership was not checked correctly, allowing members not in the whitelisted groups to create accounts on the Hub. (Users were not allowed to access other users' accounts, but could create their own accounts on the Hub linked to their GitLab account. GitLab authentication not using gitlab_group_whitelist is unaffected. No other Authenticators are affected.)",0.01774,0.76177,False,,,,,
CVE-2017-0914,7.5,HIGH,2018-03-21T20:29:00.230,"Gitlab Community and Enterprise Editions version 10.1, 10.2, and 10.2.4 are vulnerable to a SQL injection in the MilestoneFinder component resulting in disclosure of all data in a GitLab instance's database.",0.01392,0.69891,False,,,,,
CVE-2017-0915,9.8,CRITICAL,2018-03-21T20:29:00.293,Gitlab Community Edition version 10.2.4 is vulnerable to a lack of input validation in the GitlabProjectsImportService resulting in remote code execution.,0.05618,0.92236,False,,,,,
CVE-2017-0916,9.8,CRITICAL,2018-03-21T20:29:00.357,Gitlab Community Edition version 10.3 is vulnerable to a lack of input validation in the system_hook_push queue through web hook component resulting in remote code execution.,0.05618,0.92236,False,,,,,
CVE-2017-0917,6.1,MEDIUM,2018-03-21T20:29:00.417,Gitlab Community Edition version 10.2.4 is vulnerable to lack of input validation in the CI job component resulting in persistent cross site scripting.,0.01278,0.67393,False,,,,,
CVE-2017-0918,8.8,HIGH,2018-03-21T20:29:00.467,Gitlab Community Edition version 10.3 is vulnerable to a path traversal issue in the GitLab CI runner component resulting in remote code execution.,0.04538,0.90702,False,,,,,
CVE-2017-0922,7.5,HIGH,2018-03-21T20:29:00.527,Gitlab Enterprise Edition version 10.3 is vulnerable to an authorization bypass issue in the GitLab Projects::BoardsController component resulting in an information disclosure on any board object.,0.01358,0.69189,False,,,,,
CVE-2017-0923,6.1,MEDIUM,2018-03-21T20:29:00.620,Gitlab Community Edition version 9.1 is vulnerable to lack of input validation in the IPython notebooks component resulting in persistent cross site scripting.,0.00771,0.52424,False,,,,,
CVE-2017-0924,6.1,MEDIUM,2018-03-21T20:29:00.683,Gitlab Community Edition version 10.2.4 is vulnerable to lack of input validation in the labels component resulting in persistent cross site scripting.,0.00771,0.52424,False,,,,,
CVE-2017-0925,7.2,HIGH,2018-03-21T20:29:00.747,Gitlab Enterprise Edition version 10.1.0 is vulnerable to an insufficiently protected credential issue in the project service integration API endpoint resulting in an information disclosure of plaintext password.,0.00885,0.56054,False,,,,,
CVE-2017-0926,8.8,HIGH,2018-03-21T20:29:00.810,Gitlab Community Edition version 10.3 is vulnerable to an improper authorization issue in the Oauth sign-in component resulting in unauthorized user login.,0.01435,0.70713,False,,,,,
CVE-2017-0927,6.5,MEDIUM,2018-03-21T20:29:00.857,Gitlab Community Edition version 10.3 is vulnerable to an improper authorization issue in the deployment keys component resulting in unauthorized use of deployment keys by guest users.,0.00807,0.53625,False,,,,,
CVE-2018-3710,7.8,HIGH,2018-03-21T20:29:01.027,Gitlab Community and Enterprise Editions version 10.3.3 is vulnerable to an Insecure Temporary File in the project import component resulting remote code execution.,0.02858,0.8549,False,,,,,
CVE-2017-0920,4.3,MEDIUM,2018-03-22T15:29:00.217,"GitLab Community and Enterprise Editions before 10.1.6, 10.2.6, and 10.3.4 are vulnerable to an authorization bypass issue in the Projects::MergeRequests::CreationsController component resulting in an attacker to see every project name and their respective namespace on a GitLab instance.",0.00904,0.56634,False,,,,,
CVE-2018-8971,9.8,CRITICAL,2018-03-24T21:29:00.303,"The Auth0 integration in GitLab before 10.3.9, 10.4.x before 10.4.6, and 10.5.x before 10.5.6 has an incorrect omniauth-auth0 configuration, leading to signing in unintended users.",0.01318,0.68243,False,,,,,
CVE-2018-9243,6.1,MEDIUM,2018-04-05T14:29:00.327,"GitLab Community and Enterprise Editions version 8.4 up to 10.4 are vulnerable to XSS because a lack of input validation in the merge request component leads to cross site scripting (specifically, filenames in changes tabs of merge requests). This is fixed in 10.6.3, 10.5.7, and 10.4.7.",0.01002,0.59812,False,,,,,
CVE-2018-9244,6.1,MEDIUM,2018-04-05T14:29:00.387,"GitLab Community and Enterprise Editions version 9.2 up to 10.4 are vulnerable to XSS because a lack of input validation in the milestones component leads to cross site scripting (specifically, data-milestone-id in the milestone dropdown feature). This is fixed in 10.6.3, 10.5.7, and 10.4.7.",0.00806,0.53572,False,,,,,
CVE-2018-8801,6.5,MEDIUM,2018-04-25T09:29:00.770,GitLab Community and Enterprise Editions version 8.3 up to 10.x before 10.3 are vulnerable to SSRF in the Services and webhooks component.,0.01334,0.68616,False,,,,,
CVE-2018-10379,6.1,MEDIUM,2018-05-31T21:29:00.230,"An issue was discovered in GitLab Community Edition (CE) and Enterprise Edition (EE) before 10.5.8, 10.6.x before 10.6.5, and 10.7.x before 10.7.2. The Move Issue feature contained a persistent XSS vulnerability.",0.00888,0.56149,False,,,,,
CVE-2018-1000196,6.5,MEDIUM,2018-06-05T21:29:00.667,"A exposure of sensitive information vulnerability exists in Jenkins Gitlab Hook Plugin 1.4.2 and older in gitlab_notifier.rb, views/gitlab_notifier/global.erb that allows attackers with local Jenkins master file system access or control of a Jenkins administrator's web browser (e.g. malicious extension) to retrieve the configured Gitlab token.",0.01176,0.64759,False,,,,,
CVE-2017-0919,7.5,HIGH,2018-07-03T21:29:00.293,"GitLab Community and Enterprise Editions before 10.1.6, 10.2.6, and 10.3.4 are vulnerable to an authorization bypass issue in the GitLab import component resulting in an attacker being able to perform operations under a group in which they were previously unauthorized.",0.01083,0.62225,False,,,,,
CVE-2017-0921,8.1,HIGH,2018-07-03T21:29:00.340,"GitLab Community and Enterprise Editions before 10.1.6, 10.2.6, and 10.3.4 are vulnerable to an unverified password change issue in the PasswordsController component resulting in potential account takeover if a victim's session is compromised.",0.01068,0.61818,False,,,,,
CVE-2018-14364,9.8,CRITICAL,2018-07-18T19:29:00.213,"GitLab Community and Enterprise Edition before 10.7.7, 10.8.x before 10.8.6, and 11.x before 11.0.4 allows Directory Traversal with write access and resultant remote code execution via the GitLab projects import component.",0.50075,0.98801,False,,,,,
CVE-2018-14601,7.5,HIGH,2018-07-27T02:29:00.233,An issue was discovered in GitLab Community and Enterprise Edition 11.1.x before 11.1.2. A Denial of Service can occur because Markdown rendering times are slow.,0.01452,0.71054,False,,,,,
CVE-2018-14602,7.5,HIGH,2018-07-27T02:29:00.297,"An issue was discovered in GitLab Community and Enterprise Edition before 10.8.7, 11.0.x before 11.0.5, and 11.1.x before 11.1.2. Information Disclosure can occur because the Prometheus metrics feature discloses private project pathnames.",0.01795,0.76452,False,,,,,
CVE-2018-14603,8.8,HIGH,2018-07-27T02:29:00.327,"An issue was discovered in GitLab Community and Enterprise Edition before 10.8.7, 11.0.x before 11.0.5, and 11.1.x before 11.1.2. CSRF can occur in the Test feature of the System Hooks component.",0.00557,0.43609,False,,,,,
CVE-2018-14604,6.1,MEDIUM,2018-07-27T02:29:00.377,"An issue was discovered in GitLab Community and Enterprise Edition before 10.8.7, 11.0.x before 11.0.5, and 11.1.x before 11.1.2. XSS can occur in the tooltip of the job inside the CI/CD pipeline.",0.00743,0.51481,False,,,,,
CVE-2018-14605,5.4,MEDIUM,2018-07-27T02:29:00.423,"An issue was discovered in GitLab Community and Enterprise Edition before 10.8.7, 11.0.x before 11.0.5, and 11.1.x before 11.1.2. XSS can occur in the branch name during a Web IDE file commit.",0.00753,0.51845,False,,,,,
CVE-2018-14606,5.4,MEDIUM,2018-07-27T02:29:00.470,"An issue was discovered in GitLab Community and Enterprise Edition before 10.8.7, 11.0.x before 11.0.5, and 11.1.x before 11.1.2. XSS can occur via a Milestone name during a promotion.",0.0078,0.52715,False,,,,,
CVE-2018-12605,5.4,MEDIUM,2018-08-03T18:29:00.267,An issue was discovered in GitLab Community Edition and Enterprise Edition 10.7.x before 10.7.6. The usage of 'url_for' contained a XSS issue due to it allowing arbitrary protocols as a parameter.,0.00658,0.4832,False,,,,,
CVE-2018-12606,5.4,MEDIUM,2018-08-03T18:29:00.313,"An issue was discovered in GitLab Community Edition and Enterprise Edition before 10.7.6, 10.8.x before 10.8.5, and 11.x before 11.0.1. The wiki contains a persistent XSS issue due to a lack of output encoding affecting a specific markdown feature.",0.00718,0.5061,False,,,,,
CVE-2018-12607,5.4,MEDIUM,2018-08-03T18:29:00.347,"An issue was discovered in GitLab Community Edition and Enterprise Edition before 10.7.6, 10.8.x before 10.8.5, and 11.x before 11.0.1. The charts feature contained a persistent XSS issue due to a lack of output encoding.",0.00718,0.5061,False,,,,,
CVE-2018-16048,6.5,MEDIUM,2018-10-03T16:29:00.293,"An issue was discovered in GitLab Community and Enterprise Edition before 11.0.6, 11.1.x before 11.1.5, and 11.2.x before 11.2.2. There is Missing Authorization Control for API Repository Storage.",0.00891,0.56218,False,,,,,
CVE-2018-16049,9.8,CRITICAL,2018-10-03T16:29:00.463,"An issue was discovered in GitLab Community and Enterprise Edition before 11.0.6, 11.1.x before 11.1.5, and 11.2.x before 11.2.2. There is Sensitive Data Disclosure in Sidekiq Logs through an Error Message.",0.02147,0.8045,False,,,,,
CVE-2018-16050,6.1,MEDIUM,2018-10-03T16:29:00.713,An issue was discovered in GitLab Community and Enterprise Edition 11.1.x before 11.1.5 and 11.2.x before 11.2.2. There is Persistent XSS in the Merge Request Changes View.,0.00806,0.53572,False,,,,,
CVE-2018-16051,6.5,MEDIUM,2018-10-03T16:29:00.887,"An issue was discovered in GitLab Community and Enterprise Edition before 11.0.6, 11.1.x before 11.1.5, and 11.2.x before 11.2.2. There is Orphaned Upload Files Exposure.",0.01157,0.64205,False,,,,,
CVE-2018-18649,9.8,CRITICAL,2018-11-29T15:29:00.600,"An issue was discovered in the wiki API in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It allows for remote code execution.",0.06735,0.9334,False,,,,,
CVE-2018-17939,7.5,HIGH,2018-12-04T23:29:00.240,"An issue was discovered in GitLab Community and Enterprise Edition 11.1.x before 11.1.8, 11.2.x before 11.2.5, and 11.3.x before 11.3.2. There is Information Exposure via the merge request JSON endpoint.",0.01166,0.64487,False,,,,,
CVE-2018-17975,5.3,MEDIUM,2018-12-04T23:29:00.303,"An issue was discovered in GitLab Community Edition 11.x before 11.1.8, 11.2.x before 11.2.5, and 11.3.x before 11.3.2. There is Information Exposure via the GFM markdown API.",0.01133,0.63595,False,,,,,
CVE-2018-17976,6.5,MEDIUM,2018-12-04T23:29:00.350,"An issue was discovered in GitLab Community Edition 11.x before 11.1.8, 11.2.x before 11.2.5, and 11.3.x before 11.3.2. There is Information Exposure via Epic change descriptions.",0.01131,0.63541,False,,,,,
CVE-2018-18640,6.5,MEDIUM,2018-12-04T23:29:00.413,"An issue was discovered in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Information Exposure Through Browser Caching.",0.01157,0.64205,False,,,,,
CVE-2018-18641,9.8,CRITICAL,2018-12-04T23:29:00.460,"An issue was discovered in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Storage of Sensitive Information.",0.00932,0.57535,False,,,,,
CVE-2018-18642,6.1,MEDIUM,2018-12-04T23:29:00.507,"An issue was discovered in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has XSS.",0.00806,0.53572,False,,,,,
CVE-2018-18644,6.5,MEDIUM,2018-12-04T23:29:00.567,"An issue was discovered in GitLab Community and Enterprise Edition 11.x before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It allows Information Exposure via a Gitlab Prometheus integration.",0.01157,0.64206,False,,,,,
CVE-2018-18645,4.3,MEDIUM,2018-12-04T23:29:00.617,"An issue was discovered in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It allows for Information Exposure via unsubscribe links in email replies.",0.01045,0.61111,False,,,,,
CVE-2018-18646,8.8,HIGH,2018-12-04T23:29:00.663,"An issue was discovered in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It allows SSRF.",0.01193,0.6522,False,,,,,
CVE-2018-18647,6.5,MEDIUM,2018-12-04T23:29:00.723,"An issue was discovered in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Missing Authorization.",0.0082,0.54025,False,,,,,
CVE-2018-18648,7.5,HIGH,2018-12-04T23:29:00.770,"An issue was discovered in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Information Exposure Through an Error Message.",0.01461,0.7124,False,,,,,
CVE-2018-18843,10.0,CRITICAL,2018-12-04T23:29:00.833,"The Kubernetes integration in GitLab Enterprise Edition 11.x before 11.2.8, 11.3.x before 11.3.9, and 11.4.x before 11.4.4 has SSRF.",0.01579,0.73283,False,,,,,
CVE-2019-6240,7.5,HIGH,2019-03-25T17:29:01.107,An issue was discovered in GitLab Community and Enterprise Edition before 11.4. It allows Directory Traversal.,0.02173,0.80683,False,,,,,
CVE-2018-19856,7.5,HIGH,2019-03-26T16:29:00.400,"GitLab CE/EE before 11.3.12, 11.4.x before 11.4.10, and 11.5.x before 11.5.3 allows Directory Traversal in Templates API.",0.02273,0.8151,False,,,,,
CVE-2018-20144,7.5,HIGH,2019-03-28T15:29:00.247,"GitLab Community and Enterprise Edition 11.x before 11.3.13, 11.4.x before 11.4.11, and 11.5.x before 11.5.4 has Incorrect Access Control.",0.02206,0.80969,False,,,,,
CVE-2018-20229,7.5,HIGH,2019-04-04T17:29:00.890,"GitLab Community and Enterprise Edition before 11.3.14, 11.4.x before 11.4.12, and 11.5.x before 11.5.5 allows Directory Traversal.",0.01734,0.75609,False,,,,,
CVE-2019-6796,6.1,MEDIUM,2019-04-11T20:29:00.667,"An issue was discovered in GitLab Community and Enterprise Edition before 11.5.8, 11.6.x before 11.6.6, and 11.7.x before 11.7.1. It allows XSS (issue 2 of 2). The user status field contains a lack of input validation and output encoding that results in a persistent XSS.",0.01163,0.64408,False,,,,,
CVE-2019-7155,6.5,MEDIUM,2019-04-16T22:29:00.733,"An issue was discovered in GitLab Community and Enterprise Edition 9.x, 10.x, and 11.x before 11.5.8, 11.6.x before 11.6.6, and 11.7.x before 11.7.1. It has Incorrect Access Control. A user retains their role within a project in a private group after being removed from the group, if their privileges within the project are different from the group.",0.00988,0.59378,False,,,,,
CVE-2019-9170,5.3,MEDIUM,2019-04-17T17:29:00.553,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It has Incorrect Access Control.",0.01509,0.72127,False,,,,,
CVE-2019-9171,3.7,LOW,2019-04-17T17:29:00.617,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It allows Information Exposure (issue 1 of 5).",0.01258,0.66925,False,,,,,
CVE-2019-9172,5.9,MEDIUM,2019-04-17T17:29:00.677,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It allows Information Exposure (issue 2 of 5).",0.01649,0.74367,False,,,,,
CVE-2019-9174,10.0,CRITICAL,2019-04-17T17:29:00.740,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It allows SSRF.",0.01953,0.7845,False,,,,,
CVE-2019-9175,5.3,MEDIUM,2019-04-17T17:29:00.787,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It allows Information Exposure (issue 3 of 5).",0.01458,0.71167,False,,,,,
CVE-2019-9176,6.5,MEDIUM,2019-04-17T17:29:00.850,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It allows CSRF.",0.00715,0.50501,False,,,,,
CVE-2019-9178,5.3,MEDIUM,2019-04-17T17:29:00.927,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It allows Information Exposure (issue 4 of 5).",0.01592,0.7347,False,,,,,
CVE-2019-9179,3.7,LOW,2019-04-17T17:29:00.977,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It allows Information Exposure (issue 5 of 5).",0.01334,0.68599,False,,,,,
CVE-2019-9217,9.8,CRITICAL,2019-04-17T17:29:01.037,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. Its User Interface has a Misrepresentation of Critical Information.",0.01324,0.68356,False,,,,,
CVE-2019-9219,3.7,LOW,2019-04-17T17:29:01.100,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It has Incorrect Access Control (issue 2 of 5).",0.01258,0.66925,False,,,,,
CVE-2019-9220,7.5,HIGH,2019-04-17T17:29:01.163,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It allows Uncontrolled Resource Consumption.",0.02776,0.85066,False,,,,,
CVE-2019-9222,8.1,HIGH,2019-04-17T17:29:01.227,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It has Insecure Permissions.",0.01499,0.71939,False,,,,,
CVE-2019-9223,7.5,HIGH,2019-04-17T17:29:01.320,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It allows Information Exposure.",0.01976,0.78689,False,,,,,
CVE-2019-9224,5.3,MEDIUM,2019-04-17T17:29:01.380,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It has Incorrect Access Control (issue 4 of 5).",0.01509,0.72126,False,,,,,
CVE-2019-9225,5.3,MEDIUM,2019-04-17T17:29:01.460,"An issue was discovered in GitLab Community and Enterprise Edition before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It has Incorrect Access Control (issue 5 of 5).",0.01636,0.74178,False,,,,,
CVE-2019-9756,9.8,CRITICAL,2019-04-17T17:29:01.537,"An issue was discovered in GitLab Community and Enterprise Edition 10.x (starting from 10.8) and 11.x before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It has Incorrect Access Control, a different vulnerability than CVE-2019-9732.",0.02153,0.80511,False,,,,,
CVE-2019-9890,9.1,CRITICAL,2019-04-17T17:29:01.600,"An issue was discovered in GitLab Community and Enterprise Edition 10.x and 11.x before 11.6.10, 11.7.x before 11.7.6, and 11.8.x before 11.8.1. It has Insecure Permissions.",0.01178,0.64827,False,,,,,
CVE-2019-10300,8.0,HIGH,2019-04-18T17:29:00.430,"A cross-site request forgery vulnerability in Jenkins GitLab Plugin 1.5.11 and earlier in the GitLabConnectionConfig#doTestConnection form validation method allowed attackers to connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.",0.0133,0.68494,False,,,,,
CVE-2019-10301,8.8,HIGH,2019-04-18T17:29:00.507,"A missing permission check in Jenkins GitLab Plugin 1.5.11 and earlier in the GitLabConnectionConfig#doTestConnection form validation method allowed attackers with Overall/Read permission to connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.",0.01348,0.6894,False,,,,,
CVE-2018-18643,6.1,MEDIUM,2019-04-25T21:29:00.230,"GitLab CE & EE 11.2 and later and before 11.5.0-rc12, 11.4.6, and 11.3.10 have Persistent XSS.",0.01162,0.64374,False,,,,,
CVE-2018-19359,8.8,HIGH,2019-04-25T21:29:00.353,"GitLab Community and Enterprise Edition 8.9 and later and before 11.5.0-rc12, 11.4.6, and 11.3.10 has Incorrect Access Control.",0.01986,0.788,False,,,,,
CVE-2019-11000,6.5,MEDIUM,2019-05-10T20:29:00.367,"An issue was discovered in GitLab Enterprise Edition before 11.7.11, 11.8.x before 11.8.7, and 11.9.x before 11.9.7. It allows Information Disclosure.",0.01821,0.76811,False,,,,,
CVE-2019-10640,7.5,HIGH,2019-05-15T19:29:00.257,"An issue was discovered in GitLab Community and Enterprise Edition before 11.7.10, 11.8.x before 11.8.6, and 11.9.x before 11.9.4. A regex input validation issue for the .gitlab-ci.yml refs value allows Uncontrolled Resource Consumption.",0.02216,0.81053,False,,,,,
CVE-2019-10108,5.4,MEDIUM,2019-05-15T20:29:00.243,"An Incorrect Access Control (issue 1 of 2) was discovered in GitLab Community and Enterprise Edition before 11.7.8, 11.8.x before 11.8.4, and 11.9.x before 11.9.2. It allowed non-members of a private project/group to add and read labels.",0.00987,0.59341,False,,,,,
CVE-2019-10109,5.3,MEDIUM,2019-05-15T20:29:00.367,"An Information Exposure issue (issue 1 of 2) was discovered in GitLab Community and Enterprise Edition before 11.7.8, 11.8.x before 11.8.4, and 11.9.x before 11.9.2. EXIF geolocation data were not removed from images when uploaded to GitLab. As a result, anyone with access to the uploaded image could obtain its geolocation, device, and software version data (if present).",0.01961,0.78527,False,,,,,
